ltable_id,rtable_id,label
1559,4509,1
2468,433,0
2214,21799,1
91,1899,0
1146,4788,1
1883,10855,1
2077,18298,1
570,7278,0
1316,15123,1
507,8739,0
217,7825,0
1700,17104,1
101,4745,0
766,3105,0
484,9131,1
2449,15169,0
2020,16544,1
2476,16620,0
432,18465,1
1624,6593,1
2406,12928,0
670,12491,1
2091,17898,0
195,6877,1
993,19593,1
1964,15574,0
2511,11626,1
2009,11264,0
1968,10647,0
861,8400,0
2537,10302,0
96,16040,0
322,4630,1
2018,16794,1
316,7706,1
2191,2311,1
1510,10103,0
471,1226,0
899,7384,1
1712,10440,0
429,6991,1
2428,1157,1
1011,15004,1
1094,16870,1
2509,9839,0
1549,9246,1
1008,11117,1
1994,14834,0
1346,20146,1
2094,16312,1
72,14050,0
2434,19554,0
1201,19355,1
1500,4638,1
2397,16061,0
149,16351,1
1015,7029,1
694,105,1
2462,13244,1
801,15136,0
1010,781,1
2400,9995,0
2014,9227,1
2155,19124,0
1523,1026,1
310,18636,0
1772,236,1
700,3857,1
633,19347,0
504,6417,0
1705,6276,0
531,6616,1
539,10462,1
1992,17712,0
1866,8952,0
2192,16174,1
1857,7563,0
1317,12292,0
1930,8331,0
476,20393,1
1486,1376,1
1509,19515,1
2437,6457,0
1245,10289,1
2117,14496,1
1230,5843,1
2544,2534,1
1467,14207,0
1626,21841,0
936,14801,1
347,6109,0
27,538,1
314,8871,1
160,16991,0
1719,12857,1
515,14882,1
2260,14835,1
1863,15435,1
820,16197,0
21,16838,1
2065,7291,0
1636,20244,1
829,10888,1
2015,5940,0
1243,18635,0
1025,12675,1
304,19300,1
253,15271,0
802,13030,1
1160,13110,1
1052,8744,0
2410,11715,1
521,15182,0
1356,560,1
1759,13846,1
1846,17315,0
615,19697,0
1043,21253,0
2219,13433,0
2361,12639,0
1071,6217,0
2423,8664,1
2291,2899,0
1008,18143,1
1800,16402,0
2246,3567,1
1507,17351,0
81,6527,1
2030,14036,1
1186,11040,1
57,14169,0
1399,11393,0
30,259,0
2215,7006,0
1295,12838,0
1209,18171,1
963,21945,0
1433,6231,1
1257,20412,1
670,8545,0
2156,17865,1
2022,17452,1
546,7625,1
2387,5332,0
2455,1369,0
2056,11965,0
1671,19227,0
454,17808,0
2035,14734,0
240,2140,0
1419,14716,1
773,13264,0
925,1349,0
688,20213,1
664,7136,1
1514,1593,1
164,10470,0
1592,17448,1
138,21121,1
2067,12168,0
1478,2433,1
1650,5227,0
2543,6691,1
2502,4363,1
1252,2074,1
223,1355,1
624,6110,0
886,3863,0
661,10274,1
2140,102,1
2521,14789,0
2249,10629,0
121,14796,1
723,3754,0
1962,5377,0
1400,10508,0
2439,2862,1
1705,16232,1
355,17145,0
915,9970,0
1319,11754,0
1146,2868,1
2256,14016,1
1325,913,1
2504,12310,0
1596,13391,1
619,17673,0
593,10237,0
1371,5173,1
739,18198,1
481,377,1
319,11432,0
1879,10108,0
578,21737,1
2312,12322,0
2350,18167,1
726,16801,1
129,2702,1
1954,11439,1
1158,20576,0
2399,2058,0
781,17975,0
1922,2487,0
191,3246,0
1593,16659,1
185,2960,1
568,12174,1
2440,19856,0
1749,17446,0
2504,11348,0
770,6363,1
1595,6135,0
1644,2780,1
1122,14110,1
1392,2977,1
2015,9457,1
129,20604,0
872,20289,1
811,3026,0
1637,20341,0
56,507,0
729,1435,0
1419,10397,0
545,13665,1
1310,12574,0
928,12662,0
1830,11966,0
693,18705,1
1194,2299,0
646,6761,1
937,14005,1
1338,17273,0
1178,20812,1
2137,4706,1
1512,4520,1
1012,10205,0
1346,14258,1
477,2718,1
940,3616,1
1621,18775,0
1905,15685,1
1911,20555,0
1203,21285,0
2423,767,0
538,791,1
1551,11327,1
89,3270,1
1469,15490,0
1814,3254,1
1281,7638,1
1387,4074,0
1343,6720,0
627,21587,0
2438,2531,0
903,6662,1
1999,6593,0
2193,3145,1
921,3247,1
1359,19344,0
259,4715,0
1860,7478,0
903,18251,1
319,4682,0
1762,12648,1
997,2751,1
412,16443,0
1598,3289,0
267,17771,0
601,12882,1
2397,18102,1
2437,19451,0
1627,13620,1
2062,353,1
1618,10543,0
1954,18740,0
2088,13121,0
1239,2658,0
1030,16792,1
976,13423,1
937,19597,0
504,6309,0
2232,17840,1
259,10647,1
813,587,0
1415,11940,1
533,1024,0
1856,12475,1
863,5783,1
538,262,0
322,20729,0
1341,8497,1
1603,7132,0
2345,6971,1
1318,14860,0
519,2139,1
1366,18373,1
501,12545,1
2197,17367,1
2057,3068,1
1559,12853,1
1744,21487,0
980,15455,0
2044,16317,0
2231,12950,1
1797,2907,0
529,21348,1
1335,8619,1
1361,995,1
774,6960,0
1028,1003,0
2152,7339,1
1317,4507,1
360,9327,0
1440,14467,0
2419,7680,1
1974,3156,1
89,18981,1
1767,5889,1
1096,2703,1
629,6091,0
2217,17495,1
55,6573,1
57,9165,1
2040,7444,1
1156,14874,1
449,9836,0
2027,6580,0
1643,12495,0
1991,9006,0
1381,20891,1
2027,5627,0
8,1304,1
564,18916,1
2508,5039,1
1930,15063,0
1363,17389,1
2340,2237,1
175,6768,0
1582,17195,0
1528,10807,0
1354,4367,0
2117,11193,0
2206,667,0
618,19541,1
1778,3751,1
2007,13922,1
1944,15781,1
1348,12432,1
2102,15844,1
2108,8359,1
971,6931,1
2017,12007,1
2532,2699,0
1727,7448,0
2335,10109,1
2185,15122,0
917,8911,1
1102,19210,0
1888,21728,0
590,195,0
1969,21512,1
2000,13158,0
2020,8834,0
2521,15684,1
2327,1682,1
2164,8470,1
1981,7376,0
1565,6915,1
465,4697,0
653,6709,1
812,454,1
137,2577,1
2161,1068,0
2052,17610,0
1912,18889,0
800,9841,0
530,17880,1
698,4064,0
343,4819,0
363,14712,0
1442,15285,1
1131,18815,0
85,6920,0
708,11830,1
1695,11027,1
1237,7616,1
1424,9728,1
2156,4510,1
1232,19996,0
844,20698,0
1002,6639,1
1302,6495,1
322,429,0
811,1481,1
1857,16163,0
387,4059,1
499,7227,0
1397,2439,1
1247,17192,1
1148,1258,0
1578,13541,1
1975,20703,0
1565,14976,0
2230,14756,1
2344,4785,1
1507,16667,1
1502,5286,1
2470,20575,0
2489,5636,1
1734,21813,1
397,7145,1
1138,7566,0
1939,19139,1
1998,12452,1
782,11146,0
2516,4425,1
145,10333,0
1957,5800,0
1715,3248,0
1302,8674,0
1478,8243,0
1933,9017,1
924,15973,0
2000,20190,1
1537,12438,0
667,12515,1
1977,12094,1
1768,12356,0
1472,18200,0
20,17430,1
1472,19281,0
1968,16406,0
2200,18139,1
1415,19236,0
164,124,1
195,20940,1
664,5196,0
55,8634,0
2306,10516,1
638,19485,0
556,19010,1
704,19454,0
1618,2749,1
471,10875,1
36,14876,0
1785,11404,1
2347,1673,0
1316,1306,0
1641,6580,0
1512,21196,0
1619,6365,1
385,16551,0
2388,9157,0
1847,15548,1
2150,4785,1
351,14145,0
2137,19007,1
325,8520,1
501,17720,0
1707,17027,1
101,9086,0
570,6386,0
454,10900,1
387,8523,0
1467,15576,1
65,8392,1
228,2203,1
2022,10644,0
416,17244,1
2187,20456,0
1323,292,0
226,12628,1
650,1105,0
1847,17422,0
2472,19284,1
379,21691,1
1272,12037,0
1698,15776,0
938,19776,1
866,17347,0
2160,17900,1
1658,16333,1
1678,7684,0
1928,21804,0
2372,10924,1
95,3738,0
2198,1001,0
131,20386,0
328,2820,0
2044,15799,0
1944,7332,0
396,100,1
2258,8357,1
1644,14196,0
1370,14865,1
2319,92,0
750,15431,1
1587,9802,0
373,17911,0
1194,4494,1
524,3627,1
865,11895,1
1876,9387,1
247,19032,1
2166,18478,1
88,19030,0
1698,16579,1
1094,5463,1
1153,12493,0
1126,8268,1
2027,3204,1
1672,19007,0
1777,16438,1
1274,4588,0
1985,1121,1
1814,1608,1
1371,7315,0
1211,1325,1
423,1373,0
1656,10822,0
220,1903,0
909,13024,1
1949,4720,0
2369,15352,1
2380,10268,1
2283,6101,0
1131,14723,0
854,6748,1
2410,1851,0
1638,1271,1
1078,2597,0
1865,7864,0
1937,11296,1
2150,21075,0
1560,8560,0
1637,14644,0
70,14642,1
766,15416,1
1225,8071,1
1221,20314,0
149,16399,1
1803,1936,0
1105,1398,1
1517,889,1
2303,14366,0
315,6769,0
2048,8525,1
833,19557,1
987,8589,0
542,9190,1
1321,10921,0
1339,17544,1
1224,10202,0
2379,11831,1
1867,14360,1
223,17535,1
308,10210,1
465,18733,0
2031,13168,1
1580,11461,1
187,1929,1
820,7240,0
2005,19521,1
1466,6474,0
1719,8846,1
179,10675,0
2460,7487,1
540,11543,1
754,12576,0
1733,5721,1
910,21861,0
206,10518,1
1320,4046,0
1527,2465,0
156,3447,1
1237,20232,0
706,16537,1
206,15145,0
2477,6956,1
2207,17012,0
305,9812,0
1837,4972,0
2237,1663,1
367,5609,0
2124,1795,1
67,3669,1
1190,2760,1
960,4038,0
277,15427,1
1365,6195,0
87,11618,1
1944,5209,0
2330,14074,1
724,9676,1
789,14902,1
357,7415,0
439,12048,0
1952,20444,1
99,13250,0
640,7372,1
1406,12123,0
1687,20039,1
361,11567,1
1482,12195,0
510,19892,0
716,7851,1
576,5076,1
1191,10707,1
2000,19937,0
202,6829,1
34,11684,1
1449,7903,1
2414,8103,0
348,14459,1
906,5405,0
2148,2888,1
1877,10680,0
689,16007,0
2329,16353,1
1706,472,0
1225,17924,0
2219,15477,0
1704,17702,1
782,17484,1
951,15943,1
2119,6114,0
1980,15273,0
2493,6032,0
2525,18693,0
1474,646,0
553,3820,0
397,7150,1
1418,7249,1
1733,13512,0
1246,7040,0
1878,2928,1
2098,10815,0
109,16245,0
1822,10712,1
1834,13311,0
1864,21326,1
1804,11010,0
2394,677,0
82,17195,1
2157,14546,1
1603,19808,1
871,14931,1
206,20878,0
1316,21113,1
1245,8408,0
2074,8114,0
257,19064,0
1427,10693,1
372,18780,0
2229,1634,0
2341,3759,1
187,17531,0
2469,10814,1
2380,16509,0
363,16308,1
1971,19499,0
1653,14385,1
1984,4520,0
452,13621,0
1875,20009,0
992,14990,0
751,10531,1
1084,20645,1
1073,13744,0
1461,15451,0
2028,9939,0
1203,1243,0
631,12818,1
634,11044,0
2225,3017,0
559,5884,1
2186,16704,0
497,20564,0
417,19476,1
882,10759,0
1107,2217,0
59,21240,1
729,1666,0
1665,2148,0
1086,3452,0
2498,11638,0
251,2063,0
1300,14224,1
2079,3895,1
385,4440,0
2293,12779,0
1321,885,1
844,15897,0
320,21484,1
1119,16600,0
267,2950,1
1461,14499,1
1458,8347,1
30,6032,1
998,4380,1
1759,9790,1
2189,12500,0
1530,1442,1
2155,11212,1
2072,569,0
1801,256,1
2256,9547,0
1151,17937,0
2497,12025,1
520,2551,0
2294,6549,1
607,15576,0
1234,18429,1
837,8740,1
1481,7677,0
327,18788,0
1823,15216,0
1364,3924,0
327,16768,0
560,21311,1
1244,18197,0
695,20007,1
2382,3483,1
497,4497,1
2554,2413,0
2486,8096,1
2436,20420,1
2393,15894,1
899,11344,1
245,16211,0
1263,12735,1
1399,4587,1
1343,9378,0
691,15653,0
1933,9096,1
2014,18495,0
636,7146,1
1855,10031,1
338,6116,1
473,20018,0
1078,11885,1
1695,20398,1
775,19289,0
311,4721,1
384,18189,0
