ltable_id,rtable_id,label
conf/sigmod/LamCKNH01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D32219%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0
journals/tods/CasatiCPP99,XvV524euWyoJ,0
journals/sigmod/RoddickABDEGHLMMMW00,eA8gNVxHRJ4J,1
conf/sigmod/OhHP00,cFpgCsBTSBEJ,1
conf/sigmod/MorpainCFP96,o1SlGi3mviQJ,0
journals/sigmod/Wu02,url:http://portal.acm.org/citation.cfm%3Fid%3D1065850.1065869,0
conf/vldb/CareyHMW96,Nz8zwxjBoyYJ,1
conf/sigmod/SzalayGKT00,oPgy1SYoptgJ,1
conf/sigmod/BaruGLMPVC99,PzEvEPIIhN8J,0
conf/sigmod/ZhangNDLL01,ryaV3kTsJ2IJ,1
conf/vldb/CarneyCCCLSSTZ02,JubkWSUFbbcJ,0
conf/vldb/WhiteheadSM97,CsNldcvPKu4J,0
conf/vldb/RothOH99,d0b0RJSmDTgJ,0
conf/vldb/LudascherMP02,d8KnxBa9-GMJ,0
conf/vldb/CatozziR01,UQY439hXMEgJ,1
conf/sigmod/AnnamalaiCD00,0Igfv6jL3jwJ,1
conf/sigmod/ArasuG03,jp9ptMpdoGwJ,1
journals/sigmod/RamanathanH97,Aj6UQZcG-jIJ,0
conf/sigmod/SimmenSM96,XVP8s4K0Bg4J,1
journals/sigmod/LacroixB03,url:http://portal.acm.org/citation.cfm%3Fid%3D640990.641003%26dl%3Dportal%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1
journals/tods/LakshmananSS01,qZPD2v4CqvgJ,0
conf/sigmod/HacigumusILM02,NMgExE-JRD0J,1
conf/sigmod/ZhuSZ03,oMr5nEhNcd0J,0
journals/sigmod/StolfoLCFE01,lvIPWxkN4YAJ,1
journals/vldb/OzsuPSILM95,epUf9ogilogJ,1
conf/vldb/PappasC00,fBDVhiz1OSsJ,0
journals/sigmod/DadamK97,uFI0khzYnV8J,0
journals/sigmod/BallMRZ02,N3dP98KHZhkJ,0
journals/sigmod/HummerLW02,CEurtSslAkAJ,0
conf/vldb/CiliaHB02,0VkVsSsdtBAJ,0
journals/tods/Galindo-LegariaR97,g4p3K22hY_oJ,1
journals/sigmod/KlasS94,3NeCZeyI6lEJ,0
conf/vldb/GuntzerBK00,3Gf3m5rkq0UJ,1
conf/sigmod/RothAHCCFSTW96,mZ9mBSZ-3Q0J,0
conf/vldb/KilgerM94,6Y3mfk6sxeYJ,0
journals/sigmod/FernandezFLS97,lVhq_viBbt4J,0
conf/vldb/AbiteboulMRVW98,Im7IYBlF2dMJ,0
journals/sigmod/BhargavaAP95,3SRPrQMp5i0J,0
journals/vldb/SteinbrunnMK97,u_9TTQd-iT0J,0
journals/sigmod/BunemanLSTW94,q8MxrLeFlz8J,1
journals/sigmod/NgH95,uPuLPludvxUJ,0
conf/sigmod/LakshmananNHP99,B_ZzRADntWUJ,0
conf/sigmod/KriegelMPS01,wSMRX5CsNVoJ,0
journals/vldb/FiebigHKMNSW02,nEeznvstKm8J,0
conf/sigmod/Kennamer98,url:http://portal.acm.org/citation.cfm%3Fid%3D276304.276373%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3D276304%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222,1
journals/sigmod/Ozsu02a,mCU3zHcPfCsJ,0
conf/vldb/CasatiS00,eDa9jQWsTMoJ,0
conf/sigmod/ZhouWGGZWXYF03,7C-GRUs6uBsJ,0
conf/sigmod/Mamoulis03,8-eaDTdtfY4J,1
conf/vldb/BawaBA03,bo1rnY4bU4kJ,1
conf/sigmod/StonebrakerH01,opMsehfY-XoJ,1
conf/sigmod/ShenoyHSBBS00,YByG-e6RXUMJ,0
conf/sigmod/LakshmananPZ03,rNu93TfKkd4J,1
conf/sigmod/GardarinMP95,IOqPoq2MSvQJ,1
conf/sigmod/RajagopalanML98,nCei-BJGgMIJ,0
journals/sigmod/Huyn01,O6CCKkRxAbwJ,0
conf/sigmod/Kleissner95,DB8lVC2D9fcJ,1
conf/sigmod/PolyzotisG02,obfTDYVJb4gJ,1
journals/sigmod/Konig-RiesMMPPRSVW02,FIxl60DSBqgJ,1
journals/sigmod/MaximilienS02,hgjhR8PwNVwJ,1
conf/vldb/LimWPVP02,HOmqQ9Na8wgJ,1
conf/vldb/RothS97,GRLUYc-u9X8J,1
journals/sigmod/Snodgrass02b,Z16RN39bvfEJ,0
conf/sigmod/HammerGNYBV97,PziDM429oXQJ,1
conf/sigmod/Hidber99,HkBKH9ZUJEcJ,1
journals/sigmod/PalpanasPKG03,KQ6elbYA84QJ,1
journals/sigmod/KimballS95,YG2zTbHXocUJ,0
journals/vldb/IvesHW02,skGiFV0DtQIJ,0
conf/vldb/DoR02,56U_HeDJYggJ,1
conf/sigmod/IlyasRLGL03,qCnvlNwYp6cJ,1
conf/vldb/HinneburgLH03,d8KnxBa9-GMJ,0
conf/sigmod/JaedickeM98,qQshHIpfQigJ,0
conf/vldb/RamaswamyMS98,UqcwQtfL6nMJ,0
conf/vldb/RothS97,HbyP8kT8KRoJ,1
conf/sigmod/Dyreson03,rG9aOb0lExEJ,0
conf/vldb/CareyD96,5xe-dQqXfI8J,1
conf/sigmod/CherniackZ96,ZsHfcZJwFQQJ,1
conf/sigmod/GarofalakisGR02,ImADir74KWIJ,1
conf/sigmod/Ahn94,5s6b10Hik30J,1
journals/sigmod/ErdurD02,tldMVXRTSrwJ,0
journals/vldb/LiCHH01,TD4mVb1WrNIJ,0
journals/sigmod/SommerGB02,8l5_eKZcCh8J,1
conf/vldb/RoussopoulosK98,1GQ3pnReUwwJ,0
conf/vldb/NgH94,HLu7MvWb5rMJ,1
conf/sigmod/GoyalHKMSZ97,D-1jnVnmWnQJ,1
conf/vldb/LakshmananSS99,RSpmu6WtYBMJ,1
conf/sigmod/Seshadri99,0wii3x--WkwJ,0
conf/vldb/ZemankovaI94,ra1TQrq91LgJ,0
conf/sigmod/PossSKL02,c3QptREmhgAJ,1
journals/vldb/KrivokapicKG99,9YwFrtrNlaIJ,1
conf/sigmod/KemperKM98,nkW4iN6JqfAJ,0
conf/sigmod/DarEGP98,VQXhRXOKPU4J,0
conf/sigmod/DuSD95,NOx2HJ9_6esJ,0
journals/sigmod/DoanPSB97,ASSvRbFe7MIJ,0
conf/vldb/CandanALPH02,33MeXARSed0J,0
journals/tods/Jimenez-PerisPAK03,7b_7Eu56cfAJ,0
journals/vldb/HuntAI02,_cnnB6UdemAJ,0
journals/tods/DekhtyarRS01,3Wp_HjxMl34J,0
conf/vldb/NarayananS01,60hzE9rGBWgJ,0
journals/vldb/ShegalovGW01,k64yNKR0AIUJ,0
conf/vldb/BaulierBKS98,url:http://links.jstor.org/sici%3Fsici%3D0146-4949(196223)3%253A3%253C29%253A%2522VOCAI%253E2.0.CO%253B2-S,0
conf/vldb/Team00,KPY2c5rXRdAJ,0
conf/vldb/HjelsvoldM94,eyNcyx9rcFwJ,1
journals/tods/CeriFPT95,WjNSdqKGVW0J,0
journals/tods/FegarasM00,eCQjRu0EiagJ,1
conf/vldb/SteenhagenABB94,IgWfWMn1_AAJ,1
journals/vldb/RamamrithamC96,xbpaZ5AHFV0J,1
journals/vldb/RamamrithamC96,muRSAxR0xiwJ,0
conf/vldb/AmirKN01,dEwdHTZZYWYJ,1
conf/vldb/LuoNEW03,EdI_1NxTEmsJ,0
conf/sigmod/ChaudhuriD97,gY652XXjHB8J,1
conf/sigmod/AgrawalASY97,N_JSuBbCV7kJ,0
conf/sigmod/ChaudhuriDY95,0LRr6nTypA4J,1
journals/sigmod/GottlobKP03a,1ZtZr4tvUlUJ,0
journals/vldb/GutingS95,CBHicx5w3ocJ,1
conf/vldb/HulgeriS03,l5_H15LkpCsJ,1
conf/sigmod/HsiaoN00,iY5wlS4jsg0J,1
conf/sigmod/Cattell94,zSoTbEtLuqEJ,1
conf/sigmod/BhattacharyaMBNHS02,2J_9scP1caYJ,1
conf/sigmod/StonebrakerH01,-IsKQcTBYi4J,1
conf/vldb/AgrawalK02,qCvXLXmB6J8J,1
conf/sigmod/Amer-YahiaCLS01,q9_l2Bqj5y4J,0
journals/sigmod/BonnetBDL03,T18an4dOMgEJ,0
conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,tAY5gUKDg_AJ,0
conf/vldb/Sarawagi95,IEos4KVJd88J,0
journals/sigmod/EisenbergM01,lTNqBpBUA5sJ,1
journals/sigmod/Lomet01,g3c5SItGLwEJ,0
conf/vldb/IlyasAE02,wGxcAPsmHgIJ,0
conf/sigmod/LiVCAHMWBCHIKSS99,Hkk8dzRDK6YJ,0
conf/sigmod/LakshmananNHP99,lduaYmELtHoJ,1
conf/vldb/Novaretti01,NcLVThRFfIYJ,0
conf/vldb/GarofalakisRS99,zJ6gN0riEsQJ,1
conf/sigmod/RinfretOO01,pyqtmrPg24YJ,1
conf/vldb/ManolescuFKXO00,7qrSvJ_lk-MJ,0
conf/sigmod/SzalayGTKMRSv02,8C_VEbqmySgJ,1
conf/sigmod/Gal00,-lXerVETOwQJ,0
conf/vldb/KriegelPS00,3X4arvzvY0QJ,0
conf/vldb/ZellerK02,m9DBN5PHWDAJ,0
conf/sigmod/PoosalaIHS96,lMlFez_Iq2gJ,1
conf/vldb/FaloutsosG96,ZMMhKani9O0J,1
journals/sigmod/Snodgrass01a,wXPVGU-yn9AJ,0
conf/vldb/Gawlick96,FBAFy8DFRqoJ,0
journals/vldb/Han98,fl4YQ0sVB5gJ,0
conf/vldb/AboulnagaAN01,IJyunaAcul8J,0
conf/sigmod/LabioZWGGW97,Hxnlcwm_RhMJ,1
journals/sigmod/KuokFW98,R9tpZP8C0xsJ,0
conf/vldb/Shmueli01,url:http://doi.wiley.com/10.1002/ev.1626,0
journals/vldb/ChangG01,P6VVKZUo4pgJ,0
conf/vldb/SteinbrunnPMK95,dBhZJHedrRgJ,0
conf/vldb/BhattacharjeePMLCH03,jVRJmq0uagoJ,0
journals/sigmod/CiliaB02,Y1HVgTopekIJ,1
conf/vldb/AbiteboulBBCCDMMP03,sYxm_6FWG_kJ,0
journals/vldb/KieslingSSD94,N_NZAk_Dg38J,0
conf/sigmod/LakshmananPZ03,url:http://doi.wiley.com/10.1002/tl.57,0
conf/sigmod/DraperHW01,vAcseMt3SzEJ,0
conf/vldb/ColletCS94,sZwecq6zUmMJ,1
journals/vldb/KellerB96,LWVewhy_xh8J,0
conf/vldb/HanF95,CZGjStvTkZUJ,1
conf/sigmod/McAuliffeCS96,C0vLucG1HBMJ,1
conf/vldb/StohrR01,FOoBZdGlvYgJ,0
conf/sigmod/IoannidisP95,YiuZDvHd4OAJ,0
journals/sigmod/AtzeniMM97,Mb78Vc7skzMJ,1
journals/tods/ScioreSR94,url:http://portal.acm.org/citation.cfm%3Fid%3D1083784.1083795,0
conf/sigmod/Ross00,UEU3M2DgP1EJ,0
journals/sigmod/Qian96a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D234903%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1
conf/vldb/FegarasE01,LX6uniki94kJ,0
journals/sigmod/Qian96,NiswbODuzhAJ,1
conf/sigmod/Ivinskis95,o35sy6uQgokJ,0
journals/vldb/PapadiasS94,hyiOE1eACxMJ,0
conf/sigmod/NguyenS96,uD0NKv4AwaQJ,1
conf/vldb/IlyasAE03,x35cpEuujxEJ,0
conf/vldb/BhattacharjeePMLCH03,9Pvh4AmyhzMJ,0
conf/vldb/ShanmugasundaramSBCLPR00,e4Fb9g_-upYJ,0
conf/sigmod/HanPY00,YkKV8PCox8IJ,1
conf/vldb/QianZXP03,Chp-3UwMgTQJ,1
conf/sigmod/RodriguezR00,MCDgDxsc8rcJ,1
journals/sigmod/MeltzerC98,M1eCRjQPtbcJ,0
conf/vldb/BerchtoldKK96,2EJhvKyW8AoJ,1
journals/sigmod/MaximilienS02,VANB-NFVarkJ,0
journals/sigmod/Gallagher94,vJLFK_aCZMsJ,0
conf/vldb/FegarasE01,pinPEM3Rvm0J,1
conf/sigmod/ImielinskiVB94,7FHudYbEkF0J,1
journals/sigmod/McHughAGQW97,yvCoan13TWkJ,0
conf/sigmod/CherniackZ98,_wJZsVYdrr8J,1
conf/vldb/GaasterlandL94,O7wORVbZr30J,0
conf/vldb/AgrawalS94,e5SJ3zgdwgEJ,1
conf/sigmod/DattaDTVSR02,0m_Q5tf3oDAJ,1
conf/vldb/Tsur00,AnoXkyUFXWIJ,0
journals/sigmod/ChaudhuriD97,l2Pg4zEBVeIJ,0
conf/sigmod/Arpaci-DusseauACHP97,Q8F7Qf6JybkJ,0
conf/sigmod/VriesMNK02,az6Irr9srR0J,0
conf/sigmod/GuptaMR95,7ggq-jY7UEYJ,1
conf/vldb/HalversonBKKRTVWND03,Fyp3NbFW31YJ,0
journals/sigmod/LometBCLN98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1
conf/vldb/Hammond96,bTI28RjBpPwJ,0
conf/sigmod/ClossmanSHKPB98,qq2lTNrNTBUJ,1
conf/vldb/HellersteinNP95,zQ7jYs2fvuQJ,1
conf/sigmod/ColbyGLMT96,-XugBF7u07EJ,0
journals/sigmod/TianDCZ02,O6CCKkRxAbwJ,1
conf/vldb/CarneyCCCLSSTZ02,KUYFJk7kXGEJ,1
conf/sigmod/HoAMS97,1HAB-tuw7N4J,1
conf/sigmod/PoosalaIHS96,Zp7wEnhqAykJ,1
journals/sigmod/DomenigD99,S6TMGRGUq1IJ,1
conf/vldb/MohaniaS94,-gQb5oEVQgYJ,0
journals/vldb/PeckhamMD95,VFI4Zjy6LM8J,0
conf/vldb/KonigW99,url:http://doi.wiley.com/10.1002/tl.102,0
journals/tods/LiuDL02,XGPPZKlMqQUJ,0
conf/sigmod/VingralekBW94,ieui-MIRvCkJ,0
conf/vldb/AbiteboulMRVW98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027684%26type%3Dpdf,0
conf/vldb/Sarawagi02,ko4sYhwKPa4J,0
journals/tods/Bohm00,T7hbL2VkOhsJ,0
journals/vldb/GibsonKR00,9FBwT6XFOssJ,1
conf/vldb/LaudBCSR02,pBTSyxiQA04J,0
conf/sigmod/ZhugeGHW95,2BGKvm5UIqAJ,1
conf/vldb/TreschPL95,BbyLVkGzJ-8J,0
conf/vldb/PirotteZMY94,sgUc-IwFmBcJ,0
conf/sigmod/Ballinger94,xGGBIZmLvmgJ,1
conf/vldb/MartinC94,Ur6-XAMj3tIJ,1
journals/vldb/MaedcheMS03,Zpop8w12G0IJ,0
journals/sigmod/FrewD97,i0ePGhZdwO4J,0
conf/sigmod/BerensonBGMOO95,MOGnM6t6l3MJ,1
conf/sigmod/KornackerMH97,v34_ZFX7kZYJ,1
conf/vldb/BohlenSS96,79NKRYC6cAoJ,0
conf/vldb/BonczMK99,8yhbBSPKZEoJ,1
journals/sigmod/TaninBS96,KUB7XvwH30AJ,1
journals/sigmod/Colliat96,FP-ribG9oVsJ,1
journals/vldb/GeorgeH00,KuMLHN4G2J8J,0
conf/sigmod/ChangH02,eYsKFZnSNBMJ,0
conf/sigmod/ONeilQ97,V_TejbE-Q6EJ,1
conf/sigmod/AshleyFHLNP95,ZGL2lyjpb0EJ,0
conf/sigmod/Pirahesh94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D957125%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0
journals/sigmod/VenkatraoP95,hk7r4LWZu1AJ,0
conf/vldb/GehaniJR94,ndpqwnLwAWUJ,1
journals/sigmod/PossasMCR00,7szp78IyFdQJ,1
conf/sigmod/KriegelMPS01,Yku96SrzsjYJ,0
conf/sigmod/LiS98,Vxg-4KP7FfEJ,1
conf/sigmod/SeshadriHPLRSSS96,79lMAcHIG7oJ,0
conf/sigmod/JagadishJOT01,Hf3QkaBPrgwJ,0
conf/vldb/ZhuS02,iWvrc9d5NB8J,0
conf/sigmod/KementsietsidisAM03,-_0brE4uB7IJ,0
conf/vldb/HjelsvoldM94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027580%26type%3Dpdf,0
conf/vldb/RohmBSS02,Lp_ozOkFI30J,1
conf/vldb/SetzerZ94,U1auPPq-wWMJ,0
conf/sigmod/CatarciS94,yaaZKZCP3soJ,1
conf/sigmod/WangWYY02,KQJW4bzA8coJ,1
journals/sigmod/RoantreeS02,WKvlRc2nndcJ,0
conf/vldb/LeeL96,jvFMmrqUgd4J,0
conf/vldb/RamamurthyDS02,uem5wXLoU0wJ,1
conf/sigmod/SionAP03,_L0DhCpFaXMJ,1
conf/vldb/HanF95,889ULwUj6XUJ,1
conf/sigmod/AndersonBKW98,boRQBBgUFbsJ,0
journals/vldb/ChuaCL03,GkUOFyMKQ2UJ,0
conf/vldb/BerckenSW97,w90oK0t46SAJ,1
journals/sigmod/Qian95a,r9TD18dhkr0J,0
journals/sigmod/Aberer01a,tggdz7LP7SwJ,0
conf/vldb/CuiW01,Gc6VE7n1z8IJ,0
conf/vldb/Kiessling02,uS43GVHJ3jQJ,1
conf/sigmod/ZhangRL96,PdBcau_cG-AJ,1
conf/sigmod/ChandrasekaranCDFHHKMRS03,uB3kUn7pTsoJ,0
conf/sigmod/HoAMS97,r1um7d3ckAYJ,1
journals/sigmod/AtkinsonDJPS96,yfjKkIhvfXcJ,1
conf/sigmod/RamanH02,hwbKafmfgp0J,0
journals/sigmod/WuY00,ZgPkdWdnMZ8J,0
journals/sigmod/BargaL02,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021214040858MT%26recid%3DA7340040AH,0
conf/vldb/SenkulKT02,IucyId4bdKcJ,0
conf/vldb/MeoPC96,O9eEu3O60FMJ,1
conf/vldb/WienerN95,Y1lEnVPl6d8J,1
journals/sigmod/Hanson99,5uE4vZl3aMwJ,0
journals/sigmod/BarbaraCJW01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604268%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1
conf/vldb/Spintzik95,QcD01ZjsNcIJ,1
conf/sigmod/LiuPBHPT00,q_o5zij9nCEJ,1
journals/sigmod/BorgidaCS98,iPbD7vPHzgYJ,1
journals/sigmod/BarbaraCJW01,OUA6MrWHd08J,0
conf/sigmod/ChaudhuriD97,D7w6TQwatE0J,1
journals/sigmod/GroskyFS94,5A9npXKM5P8J,0
conf/sigmod/ChristophidesCM96,GpGg0czXSQcJ,1
conf/vldb/CochinwalaB94,JzUWiC_X6pwJ,0
journals/sigmod/Kuijpers02,url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601866%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1
conf/sigmod/AcharyaGPR99a,VlVV2mEnoQ4J,1
conf/sigmod/SzalayGTKMRSv02,zMAfZTs_hXsJ,0
conf/vldb/ChenJLP03,p7wumIMn_2oJ,1
conf/sigmod/WitkowskiBBDFGSS03,ygCe1xRFuKgJ,1
journals/sigmod/DunhamH95a,q7_vyAQvsZkJ,0
conf/sigmod/RaoR98,url:http://doi.wiley.com/10.1002/tl.171,0
conf/sigmod/AtzeniT97,XaKiz5S-cqUJ,1
journals/sigmod/BertinoEH03,otTZxp2WUSMJ,0
conf/sigmod/JagatheesanR03,9CxMno45yhYJ,0
conf/sigmod/OlstonW02,kQOOd6RAo1AJ,0
conf/vldb/ArunJ98,8zFEVer1rBUJ,0
conf/sigmod/Toyama98,h4OQc4N4kjIJ,1
journals/sigmod/ShethGJRSWW96,sARbiNQPPWQJ,0
conf/vldb/ChenL03,lIXAgLYRxzwJ,0
conf/vldb/LiC94,ncIydWYvoA8J,0
conf/sigmod/GoelI96,SpFdUtWwvkQJ,0
journals/tods/WandSW99,nrEQsOAiE44J,1
conf/sigmod/ChengKP03,egF3o1jH_kgJ,1
conf/sigmod/ViglasN02,8iz-URM_tucJ,0
conf/sigmod/KotidisR98,wP_GYyvWXaQJ,0
conf/vldb/ChirkovaHS01,DVHucesyjp8J,0
conf/vldb/MarronL01,d7tnjNELumMJ,1
journals/sigmod/Snodgrass97,RQxD_avT9s4J,0
conf/vldb/KornMZ03,_CpNV6dqRmEJ,0
conf/sigmod/Zeller03,s3bawcAka-EJ,0
journals/sigmod/Aberer03,Qrj6e6sboo8J,0
conf/vldb/FangSGMU98,MdwCZg0RBHYJ,1
conf/sigmod/ChenGK01,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021211038652MT%26recid%3DA7423786AH,0
conf/sigmod/GunopulosD01,oYtmj53qV0UJ,1
conf/vldb/RaghavanG01,rwUo9g3Id6AJ,0
journals/sigmod/WangD03,WyLwM2tiaRIJ,0
conf/vldb/LakshmananJN00,sYBOC1m_xm4J,0
journals/sigmod/OrlandicLS02,VYz19hnZH_cJ,0
conf/vldb/StohrR01,aVhWognitAQJ,0
conf/vldb/ShanmugasundaramGTZDN99,wd9dp08MveIJ,1
conf/sigmod/PapadiasTSE95,PogZLKV_bIsJ,1
journals/sigmod/SnodgrassHMOPRRWY98,SiEozDoAbfwJ,0
conf/vldb/MeccaCM01,Ph7ZpmdNOPEJ,1
conf/sigmod/ForlizziGNS00,3-KjEW_km2IJ,0
conf/sigmod/ChawatheG97,oHUiSrycKdgJ,1
journals/sigmod/GunopulosK01,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DA8622916AH,0
journals/vldb/JiangE98,PjtgP4aQt00J,1
conf/vldb/BargaP95,_CCtcLjmJTQJ,0
conf/sigmod/CruzALRZ97,URoCZA6U4h0J,0
journals/sigmod/AtkinsonDJPS96,qiD9O54GtckJ,1
journals/tods/AndriesCPB01,BTPpXqvaQsUJ,0
journals/sigmod/WestmannKHM00,BmJKyK7NlOoJ,1
conf/sigmod/GehrkeKS01,tOTe7iddlmMJ,1
