label,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,id
0,A Framework for Expressing and Combining Preferences,"R Agrawal, E Wimmers",SIGMOD Conference,2000,Journal Writing in Higher Education,P Jarvis,"New Directions for Adult and Continuing Education,",2001.0,conf/sigmod/AgrawalW00#xDOAZL6pRmMJ
1,Global Optimization of Histograms,"H Jagadish, H Jin, B Ooi, K Tan",SIGMOD Conference,2001,Global Optimization of Histograms,"HV Jagadish, H Jin, BC Ooi, KL Tan",,,conf/sigmod/JagadishJOT01#OM7n6h8R8CoJ
0,Global Optimization of Histograms,"H Jagadish, H Jin, B Ooi, K Tan",SIGMOD Conference,2001,From â??Chichimecas to indiosâ??: The Transformation of Huntergatherers into a Colonial Indian  ,J Cueilo,Proc. of the 29th Annual Meeting of the Southwest Council,,conf/sigmod/JagadishJOT01#Hf3QkaBPrgwJ
0,ADEPT: An Agent-Based Approach to Business Process Management,"N Jennings, T Norman, P Faratin",SIGMOD Record,1998,From â??Chichimecas to indiosâ??: The Transformation of Huntergatherers into a Colonial Indian  ,J Cueilo,Proc. of the 29th Annual Meeting of the Southwest Council,,journals/sigmod/JenningsNF98#Hf3QkaBPrgwJ
1,Application Architecture: 2Tier or 3Tier? What is DBMS's Role? (Panel Abstract),A Nori,SIGMOD Conference,2000,Application architecture (panel session): 2Tier or 3Tier? What is DBMS's role?,AK Nori,"Proceedings of the 2000 ACM SIGMOD international conference  &hellip;,",2000.0,conf/sigmod/Nori00#url:http://portal.acm.org/citation.cfm%3Fid%3D342009.335474
0,Application Architecture: 2Tier or 3Tier? What is DBMS's Role? (Panel Abstract),A Nori,SIGMOD Conference,2000,Database Systems: Achievements and Opportunities Into the 21st Century,"A Silberschatz, M Stonebraker, J Ullman","SIGMOD Record,",,conf/sigmod/Nori00#soiN2U4tXykJ
1,Database Research: Achievements and Opportunities Into the 21st Century,"A Silberschatz, M Stonebraker, J Ullman",SIGMOD Record,1996,Database Systems: Achievements and Opportunities Into the 21st Century,"A Silberschatz, M Stonebraker, J Ullman","SIGMOD Record,",,journals/sigmod/SilberschatzSU96#soiN2U4tXykJ
0,Lachesis: Robust Database Storage Management Based on Device-specific Performance Characteristics,"J Schindler, A Ailamaki, G Ganger",VLDB,2003,Database Systems: Achievements and Opportunities Into the 21st Century,"A Silberschatz, M Stonebraker, J Ullman","SIGMOD Record,",,conf/vldb/SchindlerAG03#soiN2U4tXykJ
0,Application Architecture: 2Tier or 3Tier? What is DBMS's Role? (Panel Abstract),A Nori,SIGMOD Conference,2000,"A. 0. Mendelson &amp; Y. Sagiv, Testing implications of data dependencies",DM MMS,"ACM Transactions on Database Systems,",,conf/sigmod/Nori00#XZs6Jn_XnFQJ
0,Application Architecture: 2Tier or 3Tier? What is DBMS's Role? (Panel Abstract),A Nori,SIGMOD Conference,2000,"H. Piiahesh,â??Extensible Query Processing in Starburstâ??","L Haas, JC Freytag, GM Lohrnan","Proceedings of the 1989 SIGMOD Conference, May,",,conf/sigmod/Nori00#SbvW6G1eDSkJ
1,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"G Pardon, G Alonso",VLDB,2000,CheeTah: a Lightweight Transaction Server for Plugand-Play Internet Data ManagementÂ»,"G Pardon, G Alonso",Proceedings of the 26th VLDB Conference (VLDB,,conf/vldb/PardonA00#Bax8yKEV6McJ
0,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"G Pardon, G Alonso",VLDB,2000,"Krishna, Kulkarni, Peter Schwarz, Kathy Zeidenstein, SQL and Management of External Data","J Melton, JE Michels, V Josifovski","SIGMOD Record, Mar,",,conf/vldb/PardonA00#_u9eNZTiNSoJ
1,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"G Pardon, G Alonso",VLDB,2000,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"G Pardon, G Alonso","VLDB,",2000.0,conf/vldb/PardonA00#k7G60pXtD58J
0,Efficient Processing of Expressive Node-Selecting Queries on XML Data in Secondary Storage: A Tree Automata-based Approach,C Koch,VLDB,2003,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"G Pardon, G Alonso","VLDB,",2000.0,conf/vldb/Koch03#k7G60pXtD58J
1,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,Exploratory mining and pruning optimizations of constrained associations rules,"TN Raymond, LVS Lakshmanan, J Han, A Pang",Proceedings of the ACM SIGMOD International Conference on ,,conf/sigmod/NgLHP98#NQAssNK12xUJ
0,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,State of Washington 1978 College Bound Seniors: Characteristics and Plans.,RJ Noeth,,1978.0,conf/sigmod/NgLHP98#b44wTNo-C6sJ
0,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,Integrating Path and Timing Analysis Using Instruction-Level Simulation Techniques,"T Lundqvist, P Stenstroem","LECTURE NOTES IN COMPUTER SCIENCE,",1998.0,conf/sigmod/NgLHP98#7KESeQnHfHkJ
0,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,Database Requirements of Knowledge-based Production Scheduling and Control: A CIM Perspective,U Schreier,,,conf/sigmod/NgLHP98#XKUCZcmnZloJ
1,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,Exploratory mining and pruning optimizations of constrained association queries,"RT Ng, LVS Lakshmanan, J Han, A Pang","Proc. of the ACM SIGMOD Conference on Management of Data,",,conf/sigmod/NgLHP98#0McW0Z3yCW8J
0,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,Issues in studying the mediation of expectancy effects: a taxonomy of expectancy situations,MJ Harris,"See Blanck,",,conf/sigmod/NgLHP98#3gmctUQXB7kJ
1,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,Exploratory mining and pruning optimizations of constrained associatino rules.,"RNL Lakshmanan, J Han, A Pang",,1998.0,conf/sigmod/NgLHP98#SW8RvYcXqaMJ
0,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,The Defect Structure and Mechanical Properties of Spinel Single Crystals,MH Lewis,"Phil. Mag,",,conf/sigmod/NgLHP98#AKJwRjF08K0J
1,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,"J. han, and A. Pang.: Exploratory mining and pruning optimizations of constrained association rules","R Ng, L Lakshmanan","Proc. of the 1998 ACM SIGMOD Intl. Conf on Management of  &hellip;,",,conf/sigmod/NgLHP98#hQ2iRlFtfGUJ
1,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,"J. and Pang, A., Exploratory Mining and Pruning Optimizations of Constrained Association Rules","RT Ng, S Lakshmanan, H LV","ACM SIGMOD,(Seattle, Washington,",,conf/sigmod/NgLHP98#x-J6IbwI7u8J
1,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,"Alex. Pang,â??Exploratory Mining and Pruning Optimizations of Constrained Association Rules,â??","RT Ng, LVS Lakshmanan, J Han",Proceedings of the 1998 ACM SIGMOD International Conference ,,conf/sigmod/NgLHP98#OVsyr37zZxkJ
1,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,Exploratory mining and pruning optimizations of constrained association rules [A],"NG RT, VS LAKSHMANAN, J HAN, A PANG","Proc. of the 1998 AACM-SIGMOD Int&#39;l Conf. on Management of  &hellip;,",1998.0,conf/sigmod/NgLHP98#94DIEgTTg_oJ
0,Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"R Ng, L Lakshmanan, J Han, A Pang",SIGMOD Conference,1998,MEDIATE: Video as a first-class datatype,S Kristoffersen,"Proceedings of ACM GROUPâ??97,",,conf/sigmod/NgLHP98#6obpCJX9QrgJ
1,"Towards Adaptive Workflow Systems, CSCW-98 Workshop Report",,,1999,Towards adaptive workflow systems: CSCW-98 workshop report,"A Bernstein, C Dellarocas, M Klein","ACM SIGGROUP Bulletin,",1999.0,journals/sigmod/BernsteinDK99#Ye5fTBiMoUwJ
1,"Towards Adaptive Workflow Systems, CSCW-98 Workshop Report",,,1999,"Towards Adaptive Workflow Systems, CSCW-98 Workshop, Proceedings","M Klein, C Dellarocas, A Bernstein","Proc. Seattle, Washington, November,",,journals/sigmod/BernsteinDK99#ne7WhiSL9QYJ
0,"Towards Adaptive Workflow Systems, CSCW-98 Workshop Report",,,1999,A PUBLIC CORPORATION,BW DISTRICT,SAN,,journals/sigmod/BernsteinDK99#a3mbld5Z7OkJ
0,"Towards Adaptive Workflow Systems, CSCW-98 Workshop Report",,,1999,Transaction management issues in a failure-prone multidatabase system environment,"Y Breitbart, A Silberschatz, GR Thompson","The VLDB Journal The International Journal on Very Large  &hellip;,",1992.0,journals/sigmod/BernsteinDK99#7Vl3hysT9_cJ
1,"Towards Adaptive Workflow Systems, CSCW-98 Workshop Report",,,1999,Towards Adaptive Workflow Systems,"A Bernstein, C Dellarocas, M Klein",,,journals/sigmod/BernsteinDK99#MsK0xHsckUIJ
0,The Value of Merge-Join and Hash-Join in SQL Server,G Graefe,VLDB,1999,The Essence of ActiveVRML,"C Elliott, P Hudak",,,conf/vldb/Graefe99#U4roz3-u3jAJ
0,The Value of Merge-Join and Hash-Join in SQL Server,G Graefe,VLDB,1999,Spectrum of short-wave emission for aeronomical calculations for different levels of solar activity,"EA BRUEVICH, AA NUSINOV","Geomagnetizm i Aeronomiia,",1984.0,conf/vldb/Graefe99#Zq4KAWp72_UJ
0,I/O reference behavior of production database workloads and the TPC benchmarks - an analysis at the logical level,"W Hsu, A Smith, H Young",ACM Trans. Database Syst.,2001,"PPARgamma ligands increase expression and plasma concentrations of adiponectin, an adipose-derived  ","N Maeda, M Takahashi, T Funahashi, S Kihara, H  ","DIABETES-NEW YORK-,",2001.0,journals/tods/HsuSY01#72qD_nn2VQMJ
0,I/O reference behavior of production database workloads and the TPC benchmarks - an analysis at the logical level,"W Hsu, A Smith, H Young",ACM Trans. Database Syst.,2001,Warping indexes with envelope transforms for query-by-humming systems,"Y Zhu, D Sasha",Proceedings of ACM SIGMOD,,journals/tods/HsuSY01#J28mMeNrts4J
1,Warping Indexes with Envelope Transforms for Query by Humming,"Y Zhu, D Shasha",SIGMOD Conference,2003,Warping indexes with envelope transforms for query-by-humming systems,"Y Zhu, D Sasha",Proceedings of ACM SIGMOD,,conf/sigmod/ZhuS03#J28mMeNrts4J
0,I/O reference behavior of production database workloads and the TPC benchmarks - an analysis at the logical level,"W Hsu, A Smith, H Young",ACM Trans. Database Syst.,2001,Randomized clinical trial of lumbar instrumental fusion and cognitive intervention and exercises for ,JI Broxâ?¦,"Submitted for publication,",,journals/tods/HsuSY01#n00BC-yi99YJ
1,I/O reference behavior of production database workloads and the TPC benchmarks - an analysis at the logical level,"W Hsu, A Smith, H Young",ACM Trans. Database Syst.,2001,I/O Reference Behavior of Production Database Workloads and the TPC,"WW Hsu, AJ Smith, HC Young",,1999.0,journals/tods/HsuSY01#jNjxe59ZOLAJ
0,Special Issue on Data Mining for Intrusion Detection and Threat Analysis - Guest Editor's Introduction,,,2001,I/O Reference Behavior of Production Database Workloads and the TPC,"WW Hsu, AJ Smith, HC Young",,1999.0,journals/sigmod/Barbara01#jNjxe59ZOLAJ
0,I/O reference behavior of production database workloads and the TPC benchmarks - an analysis at the logical level,"W Hsu, A Smith, H Young",ACM Trans. Database Syst.,2001,An extension of the theorem of the virial,EA Milne,"Phil. Mag,",,journals/tods/HsuSY01#yCFKpk2zLDsJ
1,Agora: Living with XML and Relational,"I Manolescu, D Florescu, D Kossmann, F Xhumari, D Olteanu",VLDB,2000,Agora: Living with XML and Relational,D Florescu,,,conf/vldb/ManolescuFKXO00#t19PsyGam1EJ
0,Agora: Living with XML and Relational,"I Manolescu, D Florescu, D Kossmann, F Xhumari, D Olteanu",VLDB,2000,"Models, theory and selecting research topics: A discussion",SM Shugan,,,conf/vldb/ManolescuFKXO00#7qrSvJ_lk-MJ
1,Agora: Living with XML and Relational,"I Manolescu, D Florescu, D Kossmann, F Xhumari, D Olteanu",VLDB,2000,Agora: Living with XML and Relational,"I Manolescu, D Florescu, D Kossmann, F Xhumari, D  ","VLDB,",2000.0,conf/vldb/ManolescuFKXO00#c22l_WX_ADwJ
1,Agora: Living with XML and Relational,"I Manolescu, D Florescu, D Kossmann, F Xhumari, D Olteanu",VLDB,2000,Agora: Living with XML and relational (system demonstration),"I Manolescu, D Florescu, D Kossmann, D Olteanu, F  ","Proc. of the VLDB Conf,",,conf/vldb/ManolescuFKXO00#uJpbvfvNrW8J
0,Context-based prefetch - an optimization for implementing objects on relations,"P Bernstein, S Pal, D Shutt",VLDB J.,2000,An EPIC Enhanced Meeting Environment,"Q Liu, F Zhao, J Doherty, D Kimber","Proceedings of the 12th annual ACM international conference  &hellip;,",2004.0,journals/vldb/BernsteinPS00#url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027743%26type%3Dpdf
1,Context-based prefetch - an optimization for implementing objects on relations,"P Bernstein, S Pal, D Shutt",VLDB J.,2000,Context-based prefetch-an optimization for implementing objects on relations,"PA Bernstein, S Pal, D Shutt","The VLDB Journal The International Journal on Very Large  &hellip;,",2000.0,journals/vldb/BernsteinPS00#08d5th2jiqcJ
0,An Overview and Classification of Mediated Query Systems,"R Domenig, K Dittrich",SIGMOD Record,1999,md A. Swami. A One-Pass Space-Efficient Algorithm for Finding Quantiles,R Agrawal,"Proc. 7th lntl. Conf. Management of Data (COMAD-95), Pune,  &hellip;,",,journals/sigmod/DomenigD99#p9UAHVBitfwJ
1,An Overview and Classification of Mediated Query Systems,"R Domenig, K Dittrich",SIGMOD Record,1999,An Overview and Classification of Mediated Query Systems,"R Domenig, KR Dittrich","SIGMOD Record,",1999.0,journals/sigmod/DomenigD99#S6TMGRGUq1IJ
0,An Overview and Classification of Mediated Query Systems,"R Domenig, K Dittrich",SIGMOD Record,1999,Advanced MS-DOS,R Dancan,,1986.0,journals/sigmod/DomenigD99#w7H1c8TMgpUJ
0,An Overview and Classification of Mediated Query Systems,"R Domenig, K Dittrich",SIGMOD Record,1999,Investigation into GaAs Power MESFET Surface Degradation,"JM Dumas, D Lecrosnier, JF Bresse",Proceedings of the 23rd Annual Reliability Physics Symposium,,journals/sigmod/DomenigD99#zD5bkE02yMwJ
0,An Overview and Classification of Mediated Query Systems,"R Domenig, K Dittrich",SIGMOD Record,1999,Benchmarking datatlase systems: A systematic approach,D Bittonâ?¦,Proceedings of the 1983 VLDB,,journals/sigmod/DomenigD99#7zezkZyGWyYJ
0,An Overview and Classification of Mediated Query Systems,"R Domenig, K Dittrich",SIGMOD Record,1999,Representational form and communicative use,"P Healey, N Swoboda, I Umata, Y Katagiri",,,journals/sigmod/DomenigD99#40x2Gb4yMWAJ
0,Building Knowledge Base Management Systems,"J Mylopoulos, V Chaudhri, D Plexousakis, A Shrufi, T Topaloglou",VLDB J.,1996,Environmental aspect assessment,"JF Contadini, CV Diniz","&hellip;  of the 7th International Conference on Management of  &hellip;,",,journals/vldb/MylopoulosCPST96#rP6SJS_yx7QJ
1,Building Knowledge Base Management Systems,"J Mylopoulos, V Chaudhri, D Plexousakis, A Shrufi, T Topaloglou",VLDB J.,1996,Building Knowledge Base Management Systems,"J MY1OPOU, VC OS, D Plexousakis, A Shrufi, T  ","Technical report, The VLDB Journal(to appear),",,journals/vldb/MylopoulosCPST96#S5QZuOo4AF8J
0,Building Knowledge Base Management Systems,"J Mylopoulos, V Chaudhri, D Plexousakis, A Shrufi, T Topaloglou",VLDB J.,1996,Project Da CaPo++â??Volume II: Implementation documentation,"B Stiller, D Bauer, G Caronni, C Class, C Conrad,  ","&hellip; , Swiss Federal Institute of Technology, Zurich, Switzerland &hellip;,",,journals/vldb/MylopoulosCPST96#WEr8-RsnCeEJ
0,Building Knowledge Base Management Systems,"J Mylopoulos, V Chaudhri, D Plexousakis, A Shrufi, T Topaloglou",VLDB J.,1996,Circulant preconditioners from B-splines,"RH Chan, T Tso, H Sun",,1997.0,journals/vldb/MylopoulosCPST96#fEql-lNCTxIJ
1,Building Knowledge Base Management Systems,"J Mylopoulos, V Chaudhri, D Plexousakis, A Shrufi, T Topaloglou",VLDB J.,1996,Building knowledge base management systems,"J Mylopoulos, V Chaudhri, D Plexousakis, A Shrufi, ","The VLDB Journal The International Journal on Very Large  &hellip;,",1996.0,journals/vldb/MylopoulosCPST96#F5liQDe9lB8J
1,Determining Text Databases to Search in the Internet,"W Meng, K Liu, C Yu, X Wang, Y Chang, N Rishe",VLDB,1998,Determining Text Databases to Search in the Internet,"W Meng, KL Liu, CT Yu, X Wang, Y Chang, N Rishe","Proceedings of the 24rd International Conference on Very  &hellip;,",1998.0,conf/vldb/MengLYWCR98#EcpPzbn2EaIJ
0,Combinatorial Pattern Discovery for Scientific Data: Some Preliminary Results,"J Wang, G Chirn, T Marr, B Shapiro, D Shasha, K Zhang",SIGMOD Conference,1994,A Survey of Some Theoretical Aspects of Multiprocessing,JL Baer,"ACM Computing Surveys (CSUR),",1973.0,conf/sigmod/WangCMSSZ94#2eCX6Umup8MJ
1,Combinatorial Pattern Discovery for Scientific Data: Some Preliminary Results,"J Wang, G Chirn, T Marr, B Shapiro, D Shasha, K Zhang",SIGMOD Conference,1994,Combinatorial pattern discovery for scientific data: Some preliminary results,"JTL Wang, GW Chirn, TG Marr, B Shapiro, D Shasha,  ","Proceedings of the ACM SIGMOD International Conference on  &hellip;,",1994.0,conf/sigmod/WangCMSSZ94#ZM65itnp_E4J
1,Client-Server Paradise,"D DeWitt, N Kabra, J Luo, J Patel, J Yu",VLDB,1994,Client-server paradise,JDW David,"Proceedings of the 20th VLDB Conference,",,conf/vldb/DeWittKLPY94#WbnSYesbN8QJ
1,Client-Server Paradise,"D DeWitt, N Kabra, J Luo, J Patel, J Yu",VLDB,1994,"JM PATEL, JB YU, Client-Server Paradise","DJ DEWITT, N KABRA, J LUO","Proc. of the 20 thVLDB Conf:(Morgan Kaufmann, CA.",,conf/vldb/DeWittKLPY94#AR8Phh8yvNEJ
1,Client-Server Paradise,"D DeWitt, N Kabra, J Luo, J Patel, J Yu",VLDB,1994,Client-Server Paradise,"DJ DeWitt, N Kabra, J Luo, JM Patel, JB Yu","VLDB,",1994.0,conf/vldb/DeWittKLPY94#cehAAlTq4s8J
1,Client-Server Paradise,"D DeWitt, N Kabra, J Luo, J Patel, J Yu",VLDB,1994,"andJ. Yu,â??Client-Server Paradiseâ??","DJ DeWitt, N Kabra, J Luo, JM Patel","Proceedings of the 20th VLDB Conference, September,",,conf/vldb/DeWittKLPY94#ENb3jCRhOi8J
1,Client-Server Paradise,"D DeWitt, N Kabra, J Luo, J Patel, J Yu",VLDB,1994,Clientserver paradise. 1994,"DJ DeWitt, N Kabra, JMP JunLuo, JB Yu","Santiago,",,conf/vldb/DeWittKLPY94#MbQoYPHe0V0J
1,Client-Server Paradise,"D DeWitt, N Kabra, J Luo, J Patel, J Yu",VLDB,1994,and J. Yu. Client-Server Paradise,"DJ Dewitt, N Kabra, J Luo, JM Pate","Proceedings ofthe Twentieth International Conference on Vey  &hellip;,",,conf/vldb/DeWittKLPY94#xcwQARsnK4gJ
0,Peer-to-peer: harnessing the power of disruptive technologies,M Nascimento,SIGMOD Record,2003,Adaptive Management of an Active Service Network,"IW Marshall, C Roadknight","BT Technology Journal,",2000.0,journals/sigmod/Nascimento03#YLFxJnihsvgJ
1,Peer-to-peer: harnessing the power of disruptive technologies,M Nascimento,SIGMOD Record,2003,Peer-to-Peer: Harnessing the Power of Disruptive Technologies,A Oram,"SIGMOD Record,",2003.0,journals/sigmod/Nascimento03#cJRWis64ghgJ
1,Peer-to-peer: harnessing the power of disruptive technologies,M Nascimento,SIGMOD Record,2003,Peer-to-peer: harnessing the power of disruptive technologies,MA Nascimento,"ACM SIGMOD Record,",2003.0,journals/sigmod/Nascimento03#url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776996%26dl%3Dportal%26dl%3DACM%26idx%3D776985%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
0,Peer-to-peer: harnessing the power of disruptive technologies,M Nascimento,SIGMOD Record,2003,A structured English query language,"DD CHAMBERLIN, FBS RAYMOND","Proc. ACM-SIGMOD,",,journals/sigmod/Nascimento03#qdVmrZpqj4oJ
0,Implementing Deletion in B+-Trees,J Jannink,SIGMOD Record,1995,Electric dyadic Greenâ??s functions in the source region,AD Yaghjian,"Proc. IEEE,",,journals/sigmod/Jannink95#7-nniRKT4QEJ
0,Implementing Deletion in B+-Trees,J Jannink,SIGMOD Record,1995,Major histocompatibility comples locus gene markers of sensitization and disease progression in  ,"L Richeldi, M Amicosante, M Losiâ?¦",,,journals/sigmod/Jannink95#W7pbinOGQAQJ
0,Implementing Deletion in B+-Trees,J Jannink,SIGMOD Record,1995,Semantic Query Optimization in Datalog Programs,"AY Levy, Y Sagiv",,,journals/sigmod/Jannink95#1bHRw8WjUo4J
