ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Artist_Name', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Artist_Name', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Artist_Name', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Holiday , Christmas , Miscellaneous",Album Only,2015 300 Entertainment/RGF Productions,5:11,,"('Song_Name', 'Album_Name', 'Genre')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,,"('Song_Name', 'Album_Name', 'Price')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Album_Name', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Album_Name', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Album_Name', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Holiday , Christmas , Miscellaneous",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,,"('Song_Name', 'Genre', 'Price')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Holiday , Christmas , Miscellaneous",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Genre', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Holiday , Christmas , Miscellaneous",Album Only,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Genre', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Holiday , Christmas , Miscellaneous",Album Only,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Genre', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",$ 1.29,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Price', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Price', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Price', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,4:52,,"('Song_Name', 'CopyRight', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,"October 12 , 2004","('Song_Name', 'CopyRight', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,4:52,"October 12 , 2004","('Song_Name', 'Time', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,The Lost Christmas Eve,"Holiday , Christmas , Miscellaneous",Album Only,2015 300 Entertainment/RGF Productions,5:11,,"('Song_Name', 'Artist_Name', 'Album_Name', 'Genre')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,,"('Song_Name', 'Artist_Name', 'Album_Name', 'Price')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Artist_Name', 'Album_Name', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Artist_Name', 'Album_Name', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Artist_Name', 'Album_Name', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Holiday , Christmas , Miscellaneous",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,,"('Song_Name', 'Artist_Name', 'Genre', 'Price')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Holiday , Christmas , Miscellaneous",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Artist_Name', 'Genre', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Holiday , Christmas , Miscellaneous",Album Only,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Artist_Name', 'Genre', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Holiday , Christmas , Miscellaneous",Album Only,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Artist_Name', 'Genre', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",$ 1.29,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Artist_Name', 'Price', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Artist_Name', 'Price', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Artist_Name', 'Price', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,4:52,,"('Song_Name', 'Artist_Name', 'CopyRight', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,"October 12 , 2004","('Song_Name', 'Artist_Name', 'CopyRight', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Trans-Siberian Orchestra,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,4:52,"October 12 , 2004","('Song_Name', 'Artist_Name', 'Time', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Holiday , Christmas , Miscellaneous",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,,"('Song_Name', 'Album_Name', 'Genre', 'Price')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Holiday , Christmas , Miscellaneous",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Album_Name', 'Genre', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Holiday , Christmas , Miscellaneous",Album Only,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Album_Name', 'Genre', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Holiday , Christmas , Miscellaneous",Album Only,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Album_Name', 'Genre', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",$ 1.29,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,,"('Song_Name', 'Album_Name', 'Price', 'CopyRight')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,4:52,,"('Song_Name', 'Album_Name', 'Price', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 300 Entertainment/RGF Productions,5:11,"October 12 , 2004","('Song_Name', 'Album_Name', 'Price', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,4:52,,"('Song_Name', 'Album_Name', 'CopyRight', 'Time')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2013 Atlantic Recording Corporation For United States and WEA International For The World Outside of the United States . All Rights Reserved .,5:11,"October 12 , 2004","('Song_Name', 'Album_Name', 'CopyRight', 'Released')"
Whateva ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",Back To A Reason ( Part II ),Fetty Wap,The Lost Christmas Eve,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,4:52,"October 12 , 2004","('Song_Name', 'Album_Name', 'Time', 'Released')"
