,0
Song_Name/Album_Name/CopyRight/Released,0.7142857142857143
Song_Name/Album_Name/Time/Released,0.7301587301587301
Song_Name/Genre/Price/CopyRight,0.6984126984126984
Song_Name/Genre/Price/Time,0.6984126984126984
Song_Name/Genre/Price/Released,0.6984126984126984
Song_Name/Genre/CopyRight/Time,0.6984126984126984
Song_Name/Genre/CopyRight/Released,0.6984126984126984
Song_Name/Genre/Time/Released,0.6984126984126984
Song_Name/Price/CopyRight/Time,0.6349206349206349
Song_Name/Price/CopyRight/Released,0.6349206349206349
Song_Name/Price/Time/Released,0.6666666666666666
Song_Name/CopyRight/Time/Released,0.6349206349206349
Artist_Name/Album_Name/Genre/Price,0.23809523809523808
Artist_Name/Album_Name/Genre/CopyRight,0.2698412698412698
Artist_Name/Album_Name/Genre/Time,0.23809523809523808
Artist_Name/Album_Name/Genre/Released,0.25396825396825395
Artist_Name/Album_Name/Price/CopyRight,0.1746031746031746
Artist_Name/Album_Name/Price/Time,0.15873015873015872
Artist_Name/Album_Name/Price/Released,0.15873015873015872
Artist_Name/Album_Name/CopyRight/Time,0.1746031746031746
Artist_Name/Album_Name/CopyRight/Released,0.1746031746031746
Artist_Name/Album_Name/Time/Released,0.15873015873015872
Artist_Name/Genre/Price/CopyRight,0.2222222222222222
Artist_Name/Genre/Price/Time,0.19047619047619047
Artist_Name/Genre/Price/Released,0.20634920634920634
Artist_Name/Genre/CopyRight/Time,0.20634920634920634
Artist_Name/Genre/CopyRight/Released,0.2222222222222222
Artist_Name/Genre/Time/Released,0.20634920634920634
Artist_Name/Price/CopyRight/Time,0.12698412698412698
Artist_Name/Price/CopyRight/Released,0.12698412698412698
Artist_Name/Price/Time/Released,0.12698412698412698
Artist_Name/CopyRight/Time/Released,0.12698412698412698
Album_Name/Genre/Price/CopyRight,0.0
Album_Name/Genre/Price/Time,0.015873015873015872
Album_Name/Genre/Price/Released,0.015873015873015872
Album_Name/Genre/CopyRight/Time,0.0
Album_Name/Genre/CopyRight/Released,0.0
Album_Name/Genre/Time/Released,0.015873015873015872
Album_Name/Price/CopyRight/Time,0.0
Album_Name/Price/CopyRight/Released,0.0
Album_Name/Price/Time/Released,0.015873015873015872
Album_Name/CopyRight/Time/Released,0.0
Genre/Price/CopyRight/Time,0.0
Genre/Price/CopyRight/Released,0.0
Genre/Price/Time/Released,0.0
Genre/CopyRight/Time/Released,0.0
Price/CopyRight/Time/Released,0.0
