,0
Song_Name/Album_Name/Price/CopyRight,0.06666666666666667
Song_Name/Album_Name/Price/Time,0.5466666666666666
Song_Name/Album_Name/Price/Released,0.2
Song_Name/Album_Name/CopyRight/Time,0.56
Song_Name/Album_Name/CopyRight/Released,0.2
Song_Name/Album_Name/Time/Released,0.6533333333333333
Song_Name/Genre/Price/CopyRight,0.28
Song_Name/Genre/Price/Time,0.7866666666666666
Song_Name/Genre/Price/Released,0.56
Song_Name/Genre/CopyRight/Time,0.7466666666666667
Song_Name/Genre/CopyRight/Released,0.5466666666666666
Song_Name/Genre/Time/Released,0.88
Song_Name/Price/CopyRight/Time,0.52
Song_Name/Price/CopyRight/Released,0.10666666666666667
Song_Name/Price/Time/Released,0.6533333333333333
Song_Name/CopyRight/Time/Released,0.6133333333333333
Artist_Name/Album_Name/Genre/Price,0.8133333333333334
Artist_Name/Album_Name/Genre/CopyRight,0.8266666666666667
Artist_Name/Album_Name/Genre/Time,0.92
Artist_Name/Album_Name/Genre/Released,0.88
Artist_Name/Album_Name/Price/CopyRight,0.5733333333333334
Artist_Name/Album_Name/Price/Time,0.84
Artist_Name/Album_Name/Price/Released,0.6266666666666667
Artist_Name/Album_Name/CopyRight/Time,0.88
Artist_Name/Album_Name/CopyRight/Released,0.7066666666666667
Artist_Name/Album_Name/Time/Released,0.88
Artist_Name/Genre/Price/CopyRight,0.76
Artist_Name/Genre/Price/Time,0.92
Artist_Name/Genre/Price/Released,0.84
Artist_Name/Genre/CopyRight/Time,0.9066666666666666
Artist_Name/Genre/CopyRight/Released,0.84
Artist_Name/Genre/Time/Released,0.9466666666666667
Artist_Name/Price/CopyRight/Time,0.84
Artist_Name/Price/CopyRight/Released,0.64
Artist_Name/Price/Time/Released,0.8666666666666667
Artist_Name/CopyRight/Time/Released,0.8933333333333333
Album_Name/Genre/Price/CopyRight,0.13333333333333333
Album_Name/Genre/Price/Time,0.5733333333333334
Album_Name/Genre/Price/Released,0.32
Album_Name/Genre/CopyRight/Time,0.56
Album_Name/Genre/CopyRight/Released,0.32
Album_Name/Genre/Time/Released,0.7733333333333333
Album_Name/Price/CopyRight/Time,0.28
Album_Name/Price/CopyRight/Released,0.05333333333333334
Album_Name/Price/Time/Released,0.4266666666666667
Album_Name/CopyRight/Time/Released,0.37333333333333335
Genre/Price/CopyRight/Time,0.5066666666666667
Genre/Price/CopyRight/Released,0.22666666666666666
Genre/Price/Time/Released,0.6533333333333333
Genre/CopyRight/Time/Released,0.6533333333333333
Price/CopyRight/Time/Released,0.3333333333333333
