,0
Genre/Price/CopyRight,0.013333333333333334
Genre/Price/Time,0.10666666666666667
Genre/Price/Released,0.013333333333333334
Genre/CopyRight/Time,0.13333333333333333
Genre/CopyRight/Released,0.04
Genre/Time/Released,0.14666666666666667
Price/CopyRight/Time,0.06666666666666667
Price/CopyRight/Released,0.05333333333333334
Price/Time/Released,0.09333333333333334
CopyRight/Time/Released,0.10666666666666667
Song_Name/Artist_Name/Album_Name/Genre,0.64
Song_Name/Artist_Name/Album_Name/Price,0.3333333333333333
Song_Name/Artist_Name/Album_Name/CopyRight,0.30666666666666664
Song_Name/Artist_Name/Album_Name/Time,0.72
Song_Name/Artist_Name/Album_Name/Released,0.4533333333333333
Song_Name/Artist_Name/Genre/Price,0.5733333333333334
Song_Name/Artist_Name/Genre/CopyRight,0.5466666666666666
Song_Name/Artist_Name/Genre/Time,0.9333333333333333
Song_Name/Artist_Name/Genre/Released,0.72
Song_Name/Artist_Name/Price/CopyRight,0.21333333333333335
Song_Name/Artist_Name/Price/Time,0.6266666666666667
Song_Name/Artist_Name/Price/Released,0.38666666666666666
Song_Name/Artist_Name/CopyRight/Time,0.6533333333333333
Song_Name/Artist_Name/CopyRight/Released,0.38666666666666666
Song_Name/Artist_Name/Time/Released,0.8266666666666667
Song_Name/Album_Name/Genre/Price,0.09333333333333334
Song_Name/Album_Name/Genre/CopyRight,0.10666666666666667
Song_Name/Album_Name/Genre/Time,0.3466666666666667
Song_Name/Album_Name/Genre/Released,0.12
Song_Name/Album_Name/Price/CopyRight,0.05333333333333334
Song_Name/Album_Name/Price/Time,0.16
Song_Name/Album_Name/Price/Released,0.09333333333333334
Song_Name/Album_Name/CopyRight/Time,0.16
Song_Name/Album_Name/CopyRight/Released,0.08
Song_Name/Album_Name/Time/Released,0.24
Song_Name/Genre/Price/CopyRight,0.08
Song_Name/Genre/Price/Time,0.25333333333333335
Song_Name/Genre/Price/Released,0.09333333333333334
Song_Name/Genre/CopyRight/Time,0.30666666666666664
Song_Name/Genre/CopyRight/Released,0.13333333333333333
Song_Name/Genre/Time/Released,0.38666666666666666
Song_Name/Price/CopyRight/Time,0.12
Song_Name/Price/CopyRight/Released,0.08
Song_Name/Price/Time/Released,0.17333333333333334
Song_Name/CopyRight/Time/Released,0.18666666666666668
Artist_Name/Album_Name/Genre/Price,0.38666666666666666
Artist_Name/Album_Name/Genre/CopyRight,0.38666666666666666
Artist_Name/Album_Name/Genre/Time,0.8933333333333333
Artist_Name/Album_Name/Genre/Released,0.52
Artist_Name/Album_Name/Price/CopyRight,0.10666666666666667
Artist_Name/Album_Name/Price/Time,0.4533333333333333
Artist_Name/Album_Name/Price/Released,0.32
Artist_Name/Album_Name/CopyRight/Time,0.44
Artist_Name/Album_Name/CopyRight/Released,0.24
Artist_Name/Album_Name/Time/Released,0.7466666666666667
Artist_Name/Genre/Price/CopyRight,0.36
Artist_Name/Genre/Price/Time,0.8
Artist_Name/Genre/Price/Released,0.48
Artist_Name/Genre/CopyRight/Time,0.8666666666666667
Artist_Name/Genre/CopyRight/Released,0.49333333333333335
Artist_Name/Genre/Time/Released,0.9466666666666667
Artist_Name/Price/CopyRight/Time,0.36
Artist_Name/Price/CopyRight/Released,0.2
Artist_Name/Price/Time/Released,0.5866666666666667
Artist_Name/CopyRight/Time/Released,0.5733333333333334
Album_Name/Genre/Price/CopyRight,0.013333333333333334
Album_Name/Genre/Price/Time,0.16
Album_Name/Genre/Price/Released,0.05333333333333334
Album_Name/Genre/CopyRight/Time,0.17333333333333334
Album_Name/Genre/CopyRight/Released,0.05333333333333334
Album_Name/Genre/Time/Released,0.25333333333333335
Album_Name/Price/CopyRight/Time,0.09333333333333334
Album_Name/Price/CopyRight/Released,0.05333333333333334
Album_Name/Price/Time/Released,0.13333333333333333
Album_Name/CopyRight/Time/Released,0.13333333333333333
Genre/Price/CopyRight/Time,0.14666666666666667
Genre/Price/CopyRight/Released,0.05333333333333334
Genre/Price/Time/Released,0.21333333333333335
Genre/CopyRight/Time/Released,0.21333333333333335
Price/CopyRight/Time/Released,0.12
