ltable_id,rtable_id,label
1722,3679,0
887,4724,0
1933,5119,0
294,19911,1
636,764,0
278,17186,0
1605,6743,0
41,8855,0
2320,19384,0
1070,2959,0
2472,14687,0
547,1309,0
1226,13482,0
1903,10674,1
6,1043,0
531,10665,0
2220,6740,0
399,3185,0
2504,16333,0
572,8700,0
202,6373,0
305,15294,0
1661,21404,0
2265,4554,0
1257,12781,0
883,3053,0
2535,824,0
2504,14701,0
353,8764,0
787,11013,0
1637,17529,0
625,17892,0
1850,11148,0
1992,9235,0
2422,11214,0
1571,10747,0
2266,13318,1
1066,10279,0
2405,4966,0
129,10595,0
417,21566,0
147,21192,1
2332,21566,0
1370,20411,0
2471,19283,1
615,3365,0
2225,3424,0
1626,18457,0
2220,18200,0
382,2579,0
2537,5274,0
582,12971,0
1365,8391,0
1810,10671,0
22,11302,0
960,8795,0
380,665,0
2328,13240,0
1508,18679,0
1959,8791,0
2115,22071,0
2020,4728,0
2114,14644,0
969,21637,0
2122,17704,0
705,14798,0
1807,21800,0
1313,7836,0
1338,11524,0
1527,7691,0
512,5118,0
1530,7106,0
211,2345,0
2537,14425,0
2389,20715,0
1178,12781,0
65,1174,0
1959,805,0
1366,21150,0
1390,18269,0
2305,3098,0
822,18153,0
1698,17173,0
561,20429,0
1141,13253,0
1483,21406,0
201,14312,0
1952,7747,0
1571,12789,0
2392,17643,0
578,5365,0
509,11769,0
634,927,0
639,18263,0
1296,17846,0
1391,6908,0
1302,11183,0
455,18772,0
2020,10751,0
1863,21939,0
576,10752,0
1242,4985,0
1827,10533,0
846,10397,0
1426,10692,1
2305,13253,0
532,14015,0
385,18965,0
1992,20486,0
661,21639,0
2052,9846,0
92,4739,0
480,376,1
2033,19398,0
2192,10941,0
2389,14680,0
998,21974,0
1404,12267,0
53,18507,0
1467,16059,1
1806,13812,0
1699,17546,0
967,17561,0
2475,14392,0
95,20448,0
536,15737,0
218,5038,0
495,2835,0
1624,17199,0
1853,3149,0
2020,6750,0
878,3423,0
1207,6898,1
557,8558,0
1589,2645,1
2283,1739,0
1268,4380,1
1390,15530,0
2472,18465,0
324,10500,0
339,1619,0
1841,18623,1
2535,9869,0
1605,6751,0
382,12582,1
1249,12909,0
2504,8791,0
2211,114,0
1257,18165,0
1424,7088,0
280,4723,0
1248,16298,1
2457,18103,0
2389,20125,0
2093,7155,0
1217,1319,0
1986,6413,1
720,1399,0
1178,2819,0
1099,5697,0
561,8786,0
1382,621,0
1443,6237,0
1208,16352,0
2206,1979,0
117,15293,0
2452,2138,0
993,12785,0
2250,18187,0
2122,14360,0
1979,4862,0
2472,17846,0
1892,19691,0
639,12389,0
794,19964,0
2253,1022,0
875,4226,1
280,5349,0
131,1641,0
502,11435,1
1979,2950,0
1429,4044,0
532,8071,0
497,18161,0
466,20657,0
1546,2802,0
1257,21811,0
2395,12584,0
2357,10504,0
1767,1832,0
2535,335,0
2220,14687,0
672,14820,0
2349,21531,0
822,8791,0
454,1891,1
1194,1053,0
1269,18026,0
579,15015,1
2146,12517,0
1610,10450,1
1425,9063,0
887,16909,0
599,556,1
266,4862,0
2284,17237,0
1430,11367,0
1092,9841,0
2306,16792,0
1404,363,0
742,12766,0
1070,5560,0
626,286,0
1169,1338,0
912,3748,0
871,20574,0
672,15216,0
856,2814,0
1132,20121,0
1959,820,0
1096,16086,0
2365,2621,0
2441,21373,1
2071,6770,0
1534,16183,0
2077,20484,0
700,18200,0
2389,18165,0
53,801,0
419,3098,0
599,19773,0
932,2813,1
922,21618,0
1172,17030,0
2504,6745,0
1316,8606,0
1725,21637,0
1102,7853,1
67,4646,0
2188,10603,0
935,18856,0
34,5118,0
2083,12618,0
2424,11723,0
1959,20125,0
333,6550,0
1895,7660,1
639,17016,0
2029,6054,0
2242,13418,0
1546,4718,0
2002,14929,0
1932,7044,0
660,11723,0
32,20715,0
1594,526,0
2537,2518,0
101,9455,0
98,2775,0
1611,14617,0
2095,12206,0
2094,18372,0
2285,6659,0
1571,11013,0
159,15632,0
2020,20125,0
572,113,0
688,18670,0
1656,20640,0
716,4295,0
999,4923,1
1355,559,1
2504,820,0
166,8791,0
2389,801,0
242,10180,0
2361,14680,0
1702,13502,0
658,10831,0
757,8402,0
176,3099,0
1172,7831,0
1695,5498,0
345,8386,1
353,12766,0
900,12980,0
219,730,0
265,21986,0
2507,11043,0
2548,8911,0
2472,2819,0
214,18601,0
2523,4321,0
2140,6965,1
2508,21866,0
1613,17218,1
993,6752,0
2119,20315,0
755,18991,0
218,13087,0
547,9294,0
1325,10507,1
1423,10547,0
239,684,0
2018,11227,1
1229,14005,0
1257,14707,0
1346,10885,0
627,20429,0
1256,10618,0
1959,14680,0
65,1171,0
1067,10740,0
693,104,1
2127,1951,0
1829,1305,0
2263,6962,0
2433,16332,0
346,379,0
305,9323,0
229,13258,1
1831,14644,0
1242,15031,0
1507,760,0
1244,10288,1
1613,7732,0
627,10489,0
22,16209,0
184,7664,0
1498,15249,0
419,8992,0
2470,14500,0
92,6998,0
672,3098,0
1511,14510,0
627,20715,0
753,485,0
1955,18043,0
904,1195,0
2283,7709,0
22,15108,0
1284,9323,0
215,21802,0
853,20542,0
2516,20309,1
1169,5266,0
2395,18644,0
876,5288,0
971,1464,0
1304,10473,0
2389,16333,0
2412,16912,0
64,2959,0
447,13174,1
2107,15941,0
40,809,0
1334,19514,0
102,5731,0
2549,20960,0
1502,7131,0
673,14392,0
581,606,0
1632,20070,1
547,4053,0
1705,4676,0
2422,12663,0
140,7758,0
770,11223,1
1168,379,0
1011,13413,1
889,8765,0
1516,12863,0
2272,19491,0
333,15661,0
557,6499,0
702,8778,0
1976,12093,1
2305,8908,0
1565,19627,0
722,3097,0
2225,10107,0
1453,17237,0
1067,16316,0
2389,21566,0
468,18940,0
145,4499,0
2395,13908,0
1511,10545,0
1506,16978,0
1284,9325,0
2468,16832,1
993,4729,0
429,7266,0
1257,805,0
1429,8071,0
1229,10821,0
579,20456,0
2517,118,0
1060,18152,0
2538,2280,0
64,15740,0
1719,20768,0
342,9325,0
1413,10730,0
2136,8756,0
1740,18028,0
2363,14443,0
1810,21438,0
1194,14916,1
1806,3893,0
2119,2684,0
2195,10684,0
2092,13767,1
186,1928,1
737,21423,0
1338,16371,0
1737,21662,0
1342,15294,0
419,9253,0
1191,2481,0
582,21979,0
2225,1420,0
391,4794,0
1777,17901,0
2056,3042,0
281,2429,0
1211,15173,0
1099,19404,0
1740,21544,0
701,14644,0
599,21543,0
1571,6998,1
557,4453,0
187,879,0
852,17892,0
84,3490,0
661,2591,0
978,18495,0
43,20229,0
166,6743,0
399,4613,0
611,8429,1
532,15291,0
25,13012,0
130,9890,1
391,7162,0
43,10344,0
547,9296,0
1647,18512,0
678,14868,0
811,453,1
822,18444,0
2471,16598,0
2430,18153,0
547,15262,0
149,14851,0
978,20226,0
428,10588,0
749,9276,0
2149,2871,0
2091,9592,0
1910,59,0
1711,16375,0
417,805,0
688,12850,0
2037,548,0
597,8335,0
2471,18200,0
136,2577,0
253,7758,0
1178,20125,0
327,14404,0
1014,7028,1
366,21636,0
1482,6503,0
101,10613,0
483,8707,0
2507,1280,0
934,7128,0
579,3128,0
1506,17249,0
561,17561,0
461,17769,0
166,14687,0
305,1337,0
2004,19520,1
1223,2025,0
688,6800,0
1516,6820,0
2548,9373,0
1145,20723,0
1398,10620,0
65,7146,0
737,10762,0
31,16173,0
2087,11143,1
2144,14686,0
1927,7693,0
1809,16910,0
1285,18979,0
1689,17548,0
1269,18029,0
226,5842,0
1695,14272,0
660,8429,0
74,2656,0
612,14644,0
544,13664,1
2322,6308,0
1133,4729,0
25,9009,0
1178,18200,0
1155,4710,0
1711,13499,0
852,12781,0
2186,13583,1
1933,13855,0
15,17810,1
414,19932,0
1529,6430,0
1,16720,0
753,17191,0
218,13085,0
669,8506,0
2094,5431,0
1689,17634,0
656,10558,1
324,8516,0
1305,2558,1
889,10728,0
1863,12820,0
2219,6043,0
769,10398,0
687,16750,0
41,14770,0
2434,809,0
79,18186,0
1673,7303,0
296,21413,0
51,19902,0
2389,21811,0
1502,14620,0
1827,20373,0
1933,1172,0
1711,18813,0
700,304,0
2020,820,0
852,21566,0
878,9557,0
907,13994,1
884,642,0
25,13010,0
737,14176,0
1656,13152,0
1024,12674,1
672,854,0
2422,15179,0
2471,14687,0
2526,15969,0
1997,19497,0
2424,9516,0
828,10887,1
829,13530,0
1529,21672,0
2020,19283,0
32,17836,0
399,14599,0
1367,9677,0
1094,10898,0
1418,5799,0
1338,13499,0
2519,2668,1
375,7052,0
657,6351,0
1689,16375,0
1194,20020,0
1404,20002,0
1296,4728,0
2222,9288,0
708,1101,0
814,20995,0
2216,1218,0
176,5249,0
201,9572,0
2404,16808,0
922,5512,0
1224,8070,1
641,15118,0
625,4728,0
688,871,0
431,18464,1
793,12464,0
703,18759,0
278,21955,0
2255,12058,0
1537,6382,0
1485,1375,1
2349,18166,1
2391,18601,0
2020,18465,0
626,21693,0
148,21842,0
295,12589,0
965,14673,0
582,20348,0
1933,21961,0
1779,6690,0
822,19283,0
2006,2644,0
1162,17390,0
636,6382,0
2361,18465,0
1242,8450,0
166,19011,0
2113,10752,0
1140,5065,0
2272,12420,0
79,15000,0
244,14701,0
411,19599,0
1931,3234,0
819,10176,0
176,5250,0
1843,8939,0
604,15829,1
658,21942,1
495,14715,0
1129,14565,0
2392,8217,0
684,280,0
208,6711,0
599,6458,0
740,16777,0
1321,15062,0
1827,15534,0
2405,1037,0
299,10218,0
145,6538,0
1130,21242,0
2535,6759,0
2092,13765,0
2471,17892,0
2000,19210,0
1553,15119,0
2123,9799,0
725,16277,1
528,5203,0
1129,18962,0
2389,19283,0
25,18732,0
1860,15507,0
1796,4555,0
2395,14483,0
822,17561,0
2322,1114,0
117,13308,0
672,8825,0
474,1225,0
1257,17837,0
2426,17120,0
557,9478,0
213,21190,0
722,13885,0
2332,20429,0
125,1477,0
1242,1113,0
2097,3729,0
2542,15118,0
2361,18165,0
2020,16333,0
1927,951,0
1154,21348,0
2119,8653,0
1882,5565,0
2469,18159,0
540,4137,0
2472,4728,0
1851,13348,1
700,18153,0
998,21844,0
688,13786,0
665,4733,0
872,21309,0
1073,10475,0
100,15194,0
2426,17993,0
1810,16152,0
2260,17637,0
1827,4490,0
2030,1496,0
1728,12125,1
2037,556,0
1178,21693,0
278,8783,0
1430,5354,0
2327,8544,1
585,14867,1
2105,12536,0
2112,2821,0
1829,19353,1
2223,6744,0
2007,20461,1
561,13427,0
531,732,0
1245,2985,0
1661,9942,0
1910,13513,0
853,2825,0
925,5936,0
2361,21566,0
1983,4890,0
1931,19908,0
532,12058,0
2002,1041,0
1532,6998,0
33,11683,1
2237,13278,0
852,6743,0
979,11538,0
2392,14495,0
944,20324,0
2412,8570,0
700,21693,0
918,10187,0
1594,21672,0
741,5511,0
1719,11293,0
339,7585,0
1834,16331,1
1167,6351,0
507,19705,0
700,8791,0
1810,577,1
114,9223,1
320,8390,0
2492,12125,0
2471,18507,0
1132,12781,0
2395,4490,0
2063,1113,0
2255,12059,0
2546,20067,0
720,20978,0
1988,18544,0
187,19019,0
1178,6743,0
1176,9432,0
513,10570,0
547,7307,0
1217,5250,0
1805,3588,0
201,7549,0
1092,1831,0
514,14877,0
1124,3169,0
1138,9085,1
1983,2981,0
1155,19528,0
1441,15284,1
1529,8486,0
38,15684,0
1502,9645,0
1446,11980,0
1583,12225,0
2255,12464,0
458,15295,0
1292,21178,0
1365,2269,0
852,6740,0
908,13023,1
1605,8236,0
2525,11075,0
65,9141,0
1178,18152,0
2546,16909,0
1201,8128,0
1631,15098,0
25,8669,0
941,2805,1
944,2262,0
1531,9918,0
852,16608,0
1348,2669,0
1688,21106,0
1571,8780,0
2297,6749,0
672,14736,0
429,30,0
1862,1500,0
1605,18165,0
2021,18319,0
1542,7371,0
79,17234,0
2472,21566,0
2,18949,0
864,1926,0
693,6629,0
2037,19773,0
2020,19011,0
2093,21957,0
564,10271,0
243,1831,0
58,5531,0
2188,19249,0
1060,304,0
2472,2818,0
95,14929,0
1861,11148,0
1092,11800,0
2003,2247,0
640,6286,0
745,11202,0
1699,18203,0
1112,11838,0
523,1657,0
989,2358,0
2332,17561,0
1622,21509,0
2260,5733,0
1454,19569,0
918,14122,0
784,21196,1
497,18462,0
2484,3585,0
2422,13230,0
2077,21346,0
720,21218,0
1129,10598,0
1132,6750,0
2119,6613,0
1839,18151,0
1455,17224,0
1145,6799,0
1850,16916,0
688,8843,0
1297,5268,0
2149,11836,0
2100,8349,0
166,13427,0
672,951,0
2430,18465,0
2157,3557,0
194,5431,0
1536,10077,0
672,8908,0
2020,6743,0
600,4691,1
1983,8937,0
2349,2262,0
2238,21675,0
576,18444,0
737,6761,0
1467,11532,0
2145,2754,0
2063,12638,0
1019,18881,0
53,21566,0
1837,13677,1
657,8422,0
1471,20758,0
51,16399,0
2434,10752,0
1649,18730,0
2405,9002,0
524,5425,0
915,12267,0
1382,12595,0
503,10206,1
1241,17549,0
382,10533,0
201,6828,1
753,21594,0
1936,11295,1
1476,11083,1
447,13173,0
2047,2524,0
513,2644,0
648,8812,0
62,19392,0
1141,21057,0
1522,18458,0
2020,17561,0
2127,6433,0
345,9839,0
944,6997,0
1529,2493,0
1218,9880,0
1073,2522,1
896,9577,0
700,6743,0
2113,14949,0
1225,15994,0
856,16317,0
2223,19285,0
856,17186,0
2296,12892,1
1498,5234,1
176,14743,0
1040,3381,0
1344,14402,0
2017,18318,0
935,6058,0
1423,6134,0
117,15294,0
2192,4934,0
735,12273,1
65,7138,0
1592,242,0
1992,1272,0
90,18943,0
195,2211,0
1242,5069,0
2118,10371,0
1905,11801,0
73,2280,0
741,3535,0
886,14949,0
1511,21146,0
2371,12983,0
2077,21728,0
53,17846,0
1992,9880,0
320,5431,0
2446,8335,0
1972,3590,1
2260,3748,0
2389,304,0
2349,2516,0
1258,19283,0
2538,14176,0
2164,382,0
822,13427,0
814,16320,0
353,14667,0
1686,19462,0
823,8788,0
327,15969,0
1609,8506,0
1825,15665,0
1533,17873,0
871,6106,0
2365,10549,0
1,7147,0
2100,20731,1
688,4785,0
219,728,0
1688,20800,0
1296,18153,0
1072,20411,0
324,8519,1
117,7323,0
924,387,0
1951,979,0
1553,15844,0
1933,3430,0
672,1284,0
1996,10751,0
1022,14015,0
466,16316,0
1155,6943,0
1260,8653,0
53,8791,0
1601,14065,0
908,9015,0
1616,12494,0
688,2868,0
2136,2252,0
73,8245,0
1973,3155,1
1223,12213,0
2504,21693,0
62,3955,0
1711,18493,0
22,3334,0
1853,20767,0
65,21961,0
2236,12255,0
1688,7329,0
1502,1628,0
2131,3447,0
1661,8711,0
702,14949,0
2436,6690,0
2216,10590,0
418,1306,0
683,10207,0
638,20333,0
2191,18372,0
1155,4919,0
695,12569,1
2507,1401,0
742,4209,0
2450,8661,0
1605,17561,0
822,16598,0
2305,158,0
670,10527,0
978,17235,0
1979,4860,0
2475,5235,0
1210,9302,0
168,12913,0
2319,14155,0
495,8804,0
525,4475,0
2513,20426,1
1959,19283,0
305,9326,0
1070,18840,0
1951,20443,1
787,11014,0
1899,6192,0
2224,9288,0
1739,1663,0
95,1034,0
1493,11392,0
1922,20240,1
117,1337,0
1061,21933,0
481,14853,1
215,10597,0
2548,16005,0
1454,2835,0
912,21498,0
2121,6477,0
1862,9497,0
1657,17845,0
2349,6997,0
2220,18443,0
1927,8825,0
2220,21693,0
2002,4966,0
924,10244,0
1888,12766,0
2517,12764,0
1325,19703,0
1338,3532,0
1455,110,0
2260,3129,0
1809,13373,0
243,11799,0
1737,12279,0
2504,20429,0
1154,11235,0
2476,12982,0
887,16316,0
576,19011,0
1132,2819,0
2127,7943,0
1197,10832,0
1560,20737,0
1295,12448,0
2061,12245,0
195,3129,0
253,13717,0
2462,19455,0
992,1329,0
2477,17116,0
1549,21544,0
2332,304,0
523,7630,1
2507,3120,0
510,15321,0
1979,14829,0
944,21423,0
2180,15107,0
2093,20757,0
305,21847,0
572,3005,0
2504,21811,0
581,16199,0
1928,10795,0
2048,14686,0
1010,1087,0
1429,15291,0
973,6767,0
1242,6308,0
468,20645,1
356,8836,0
176,12918,0
594,2709,0
2404,18036,0
896,8080,0
883,6200,0
2092,3796,0
1935,5916,0
235,21783,1
166,18507,0
660,10401,0
2332,2818,0
1886,17807,0
1258,10744,0
759,8378,0
1169,9324,0
2391,22071,0
1546,2804,0
1977,65,0
419,19904,0
1010,15003,1
1345,20145,1
2527,13282,1
2471,805,0
1155,1010,0
1225,14015,0
625,6743,0
176,2949,0
2020,8236,0
2052,18863,0
594,16460,0
889,12764,0
458,13308,0
944,12225,0
2432,10754,0
34,4979,0
1286,16535,1
2488,1684,0
1062,6753,0
852,18507,0
1530,7273,0
75,5909,0
2254,8259,0
2284,19689,0
1067,5349,0
339,16077,0
542,21340,0
1959,18443,0
1511,4522,0
944,5936,0
2524,7426,0
79,20224,0
974,19753,1
2422,9213,0
822,18165,0
1129,10597,0
2389,14707,0
547,15267,0
507,12600,0
280,13373,0
1499,4637,1
2504,8786,0
625,13427,0
2115,11013,0
2164,13942,0
1295,20642,0
623,8820,0
1060,17846,0
1729,879,0
2471,14707,0
793,15291,0
1719,3589,0
1656,797,0
665,6745,0
547,1664,0
1114,19695,0
1296,8791,0
1459,12118,0
1988,11720,0
2272,10051,0
561,6743,0
1559,14553,1
706,12866,0
25,8668,0
2255,4044,0
576,2818,0
732,7755,0
896,2949,0
1708,18510,0
65,3882,0
1816,20963,0
1685,16790,0
1060,14687,0
99,6551,0
2079,4000,0
2462,12169,0
1776,4485,0
2063,5069,0
2089,7048,1
108,12441,1
1536,6075,0
1666,18150,0
1147,16211,0
2548,11273,0
1475,10764,0
687,5427,0
1178,17203,0
1717,17261,1
25,13622,0
693,637,0
1135,21933,0
643,270,0
1334,10549,0
219,4635,0
2251,7931,0
1796,12579,0
1827,18644,0
1242,5068,0
702,11014,0
1853,19124,0
1931,15181,0
1312,7719,0
576,17561,0
2429,6262,0
1850,6903,0
1284,1337,0
1708,16515,0
1229,7555,0
1758,13845,1
1218,13309,0
1649,21800,0
1129,20078,0
921,20935,0
626,2819,0
971,4365,0
819,3860,0
591,5593,0
2510,11625,1
1471,1177,0
2537,11918,0
2469,17121,0
641,15844,0
921,20638,0
1577,21525,0
278,17184,0
2401,20333,0
1145,12848,0
1060,4728,0
1806,1496,0
99,10545,0
228,17695,0
744,16162,0
1656,10729,0
889,10727,0
1266,19210,0
719,10590,0
2424,1751,0
2464,5339,0
2093,9137,0
975,13422,1
2085,11745,0
1699,17717,0
176,158,0
1689,20801,0
1707,18347,0
495,13141,0
540,7373,0
775,21301,0
625,820,0
2020,9734,0
40,20123,0
887,16320,0
1382,12594,0
760,5418,0
2136,19006,1
2438,12837,0
1656,4209,0
1549,18948,1
1560,19963,0
41,10814,0
99,4519,0
215,10606,0
2048,14698,0
2087,19054,0
1342,5266,0
1809,17184,0
34,3042,0
2284,20015,0
99,4521,0
1269,18322,0
2391,8789,0
182,15919,0
2020,2819,0
967,820,0
581,18031,0
1191,21530,0
470,13938,0
2083,8624,0
967,21693,0
266,14829,0
2394,13253,0
1223,2632,0
39,10872,1
195,539,0
1062,9063,0
1475,12654,1
1551,1889,0
922,15475,0
1983,9247,0
1145,12847,0
931,12483,0
2191,18617,0
137,21120,1
2470,14525,0
2033,645,0
1110,13636,0
1225,5261,0
243,3778,0
2450,18458,0
1781,827,0
1296,20121,0
1870,8883,0
2265,19098,0
1145,20564,0
2097,1342,0
1112,8850,0
322,13913,0
473,10133,0
1564,10893,0
2349,14183,0
1296,17837,0
955,21901,0
688,10788,0
2332,21811,0
1816,8319,0
1711,17936,0
514,19852,0
1699,18492,0
2255,6032,0
256,9808,0
1689,5499,0
1067,16909,0
2328,16935,0
688,12849,0
90,21917,1
2292,9912,0
1260,2681,0
1888,10730,0
1661,12454,0
458,3322,0
2504,304,0
305,15293,0
723,1687,0
2216,16912,0
1209,11696,0
1827,12584,0
215,10600,0
1257,806,0
2251,1195,0
911,19841,0
1937,8500,1
2392,13803,0
1806,6378,0
2163,13417,0
2234,21189,0
1699,20672,0
2517,2788,0
886,4727,0
2537,5571,0
993,11014,0
1560,10950,0
157,16205,1
1931,177,0
1441,9306,0
1229,9013,0
1296,12781,0
2430,304,0
922,19939,0
2020,18165,0
709,15006,0
237,876,0
1737,10255,0
2244,594,1
1674,19094,0
582,9301,0
297,15653,1
889,10731,0
1816,10405,0
2018,10463,0
414,6762,0
2461,1273,0
411,20452,0
693,14482,0
1863,14727,0
1135,11013,0
1241,16633,0
2276,8758,0
2331,21976,1
822,18465,0
2126,19401,0
1133,18601,0
1866,3606,0
1699,17103,1
701,6754,0
2031,3506,0
1178,806,0
532,2074,0
92,6749,0
912,17637,0
1529,12468,0
2405,13013,0
102,11762,0
2121,6476,0
429,13255,0
65,21448,0
465,957,0
1418,21423,0
363,4641,0
1092,11799,0
786,10744,0
896,13351,0
25,1036,0
2091,14075,0
417,21693,0
2188,10604,0
887,803,0
1155,10865,0
2392,15893,1
284,19549,0
1133,6752,0
1686,16123,0
1225,6031,0
2345,15062,0
911,2923,0
1589,11419,0
305,13308,0
1260,6613,0
722,8525,0
1057,16001,0
2430,19011,0
693,4485,0
1653,1649,1
1839,16317,0
1297,13309,0
1711,16966,0
286,18626,1
1955,17887,0
342,3320,0
1530,16667,0
2037,552,0
204,20226,0
2149,2868,0
1882,3410,0
195,3283,0
1573,5414,0
861,11942,1
1132,20429,0
417,21811,0
2332,2819,0
2343,10785,0
1705,12728,0
625,8791,0
576,18165,0
376,11351,0
166,304,0
1317,5355,0
1404,20607,0
932,17505,0
597,8337,0
62,9423,0
1611,20417,0
944,14177,1
426,14868,1
102,21872,0
700,20125,0
1850,4882,0
333,3710,0
2436,12714,0
65,20020,0
458,9324,0
1193,14236,0
1861,8548,0
419,3276,0
1997,3365,0
582,3007,0
540,20202,0
672,12915,0
101,8602,0
145,8602,0
2365,6567,0
1631,7138,0
2305,14820,0
934,11120,0
1647,16699,0
871,7392,0
1905,14144,0
557,11457,0
2429,11988,0
1673,21478,0
939,3615,1
1132,17561,0
2250,17234,0
1827,2580,0
597,12305,0
64,14347,0
1378,15801,0
2255,10077,0
1631,10624,0
1979,14826,0
557,7577,0
1983,8934,0
148,8956,0
129,8121,0
1430,9404,0
92,11013,0
1024,19272,0
1605,18152,0
144,9985,0
2191,5431,0
1170,4128,0
2260,7768,0
594,8688,0
1525,6636,0
840,21161,0
629,3149,0
399,10643,0
2484,13220,0
2115,12790,0
429,3275,0
1776,13179,1
582,8846,0
903,16989,1
2517,2790,0
481,8939,0
2018,9602,0
1927,15216,0
428,6990,1
1424,19063,0
967,6740,0
660,2445,0
1262,20118,0
2257,20424,0
912,9796,0
2332,805,0
1302,8965,0
2340,20832,0
1280,7637,1
1443,12286,0
288,6712,0
742,4711,0
2147,14227,0
1092,13747,1
1385,17536,1
1793,7712,0
627,2689,0
775,8422,0
1315,4619,0
323,1244,1
257,9990,0
482,19229,0
1600,10082,0
2471,13427,0
1405,5936,0
2054,7601,1
594,8398,0
292,12590,0
1482,8566,1
2341,11884,0
2191,4029,0
1348,12646,0
507,21766,0
630,12817,1
2461,13244,0
2188,2671,1
2160,15758,0
1060,16333,0
419,7266,0
1897,11444,0
1888,8764,0
993,6998,0
725,10314,0
2283,13673,0
1133,12790,0
183,11424,0
889,2788,0
1135,6748,0
